chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
5 95860971 96115299 CAST 0.000395023360083464 NA NA NA NA NA 0 153
5 43376747 43412493 CCL28 0.0161284540689107 NA NA NA NA NA 0 56
5 68462837 68474072 CCNB1 0.000824776350276614 NA NA NA NA NA 0 36
5 86687311 86708836 CCNH 0.00923611593620045 NA NA NA NA NA 0 16
5 10250033 10266524 CCT5 0.00744888084264277 NA NA NA NA NA 0 280
5 140011313 140013286 CD14 0.0409541060048806 NA NA NA NA NA 0 16
5 149781200 149792492 CD74 0.00528736720399567 NA NA NA NA NA 0 206
5 21750782 22853731 CDH12 0.0019318540519184 NA NA NA NA NA 0 131
5 31193857 31329253 CDH6 0.00149107252913243 NA NA NA NA NA 0 279
5 89688078 89705603 CETN3 0.00655601227860649 NA NA NA NA NA 0 131
5 80529104 80562216 CKMT2 0.00243670128133247 NA NA NA NA NA 0 190
5 157212751 157286183 CLINT1 0.0160654655013924 NA NA NA NA NA 0 147
5 10275987 10308138 CMBL 0.00589699030117288 NA NA NA NA NA 0 304
5 177664619 178017556 COL23A1 0.00171334647322352 NA NA NA NA NA 0 251
5 74664311 74807963 COL4A3BP 0.017758444113118 NA NA NA NA NA 0 78
5 175223313 175311023 CPLX2 0.0108214806826042 NA NA NA NA NA 0 230
5 76248538 76276983 CRHBP 0.183202302910037 NA NA NA NA NA 0 15
5 149432854 149492935 CSF1R 0.0463040812719724 NA NA NA NA NA 0 35
5 131409483 131411859 CSF2 0.00106066041852494 NA NA NA NA NA 0 64
5 134906373 134914969 CXCL14 0.00428229935182949 NA NA NA NA NA 0 246
5 10679342 10761384 DAP 0.00262517890073039 NA NA NA NA NA 0 279
5 134094469 134190823 DDX46 0.0041221805051127 NA NA NA NA NA 0 149
5 79922047 79950802 DHFR 0.000929556624828338 NA NA NA NA NA 0 160
5 61683081 61699766 DIMT1 0.000566128073095307 NA NA NA NA NA 0 96
5 138744279 138780180 DNAJC18 0.000747983569681393 NA NA NA NA NA 0 84
5 146770374 146889619 DPYSL3 0.00470453662467762 NA NA NA NA NA 0 199
5 83236373 83680611 EDIL3 0.00949857948062303 NA NA NA NA NA 0 16
5 106712590 107006596 EFNA5 0.0836058403501065 NA NA NA NA NA 0 210
5 38258511 38465123 EGFLAM 0.0311994034921866 NA NA NA NA NA 0 214
5 139927251 139929163 EIF4EBP3 0.00107499487051375 NA NA NA NA NA 0 70
5 95220802 95297775 ELL2 0.00135445452239792 NA NA NA NA NA 0 141
5 96096521 96143803 ERAP1 0.516718512264127 NA NA NA NA NA 0 21
5 96211643 96255420 ERAP2 0.417518558996718 NA NA NA NA NA 0 15
5 54273692 54318499 ESM1 0.0234054873208504 NA NA NA NA NA 0 99
5 159614374 159665742 FABP6 0.00147612818157791 NA NA NA NA NA 0 249
5 175874629 175937075 FAF2 0.00576382958496625 NA NA NA NA NA 0 164
5 16473147 16617167 FAM134B 0.0038775907620236 NA NA NA NA NA 0 265
5 92953775 93447404 FAM172A 0.00407328624446316 NA NA NA NA NA 0 73
5 99871009 99922445 FAM174A 0.00146423285699882 NA NA NA NA NA 0 62
5 154198051 154238812 FAXDC2 0.00164523555924807 NA NA NA NA NA 0 218
5 108083523 108532542 FER 0.0329253332797981 NA NA NA NA NA 0 42
5 141971743 142077617 FGF1 0.00122626852684477 NA NA NA NA NA 0 221
5 44303646 44389808 FGF10 0.00173318355250866 NA NA NA NA NA 0 88
5 170846660 170884627 FGF18 0.00292434351563886 NA NA NA NA NA 0 247
5 176513887 176525145 FGFR4 0.000753252193867081 NA NA NA NA NA 0 157
5 180028506 180076624 FLT4 0.0153311000385496 NA NA NA NA NA 0 262
5 52776239 52782964 FST 0.00463959233372765 NA NA NA NA NA 0 141
5 132532147 132948255 FSTL4 0.017899791398087 NA NA NA NA NA 0 236
5 121187650 121188519 FTMT 0.00158218321142823 NA NA NA NA NA 0 23
5 151150606 151192346 G3BP1 0.0143498705146793 NA NA NA NA NA 0 158
5 153570290 153800544 GALNT10 0.00529163804289518 NA NA NA NA NA 0 184
5 74323289 74326724 GCNT4 0.00153617716531379 NA NA NA NA NA 0 126
5 132196873 132202576 GDF9 0.000516747516001628 NA NA NA NA NA 0 180
5 37812779 37839788 GDNF 0.00106700815604036 NA NA NA NA NA 0 174
5 137588068 137610360 GFRA3 0.00130731225316234 NA NA NA NA NA 0 101
5 42423879 42721979 GHR 0.0966827789390815 NA NA NA NA NA 0 56
5 95087023 95158709 GLRX 0.0122143871194861 NA NA NA NA NA 0 146
5 150591711 150650001 GM2A 0.254841516458773 NA NA NA NA NA 0 16
5 141371314 141392606 GNPDA1 0.00542760809696255 NA NA NA NA NA 0 284
5 54398476 54406080 GZMA 0.0060304999187994 NA NA NA NA NA 0 146
5 54320081 54330398 GZMK 0.0219198261136603 NA NA NA NA NA 0 91
5 82933624 83017432 HAPLN1 0.0180338051229956 NA NA NA NA NA 0 30
5 140052758 140071609 HARS 0.00931396200810536 NA NA NA NA NA 0 74
5 156456424 156486130 HAVCR1 0.0928915961745814 NA NA NA NA NA 0 106
5 156512843 156569880 HAVCR2 0.244670573930985 NA NA NA NA NA 0 129
5 139712428 139726216 HBEGF 0.00803947426608576 NA NA NA NA NA 0 55
5 45259349 45696253 HCN1 0.000612583800236255 NA NA NA NA NA 0 30
5 73935848 74018472 HEXB 0.149288856968415 NA NA NA NA NA 0 131
5 130494720 130507428 HINT1 0.0342552392188686 NA NA NA NA NA 0 15
5 176307870 176326333 HK3 0.0134278415846073 NA NA NA NA NA 0 25
5 74632154 74657929 HMGCR 0.000495211065572737 NA NA NA NA NA 0 16
5 43289497 43313614 HMGCS1 0.000879426335990542 NA NA NA NA NA 0 83
5 177631508 177638164 HNRNPAB 0.00868501797188268 NA NA NA NA NA 0 18
5 179041179 179061785 HNRNPH1 0.0023840401101506 NA NA NA NA NA 0 310
5 78668459 78810040 HOMER1 0.00298737791431169 NA NA NA NA NA 0 204
5 137890571 137911133 HSPA9 0.00120456269878319 NA NA NA NA NA 0 91
5 140026643 140042064 IK 0.000947231121038132 NA NA NA NA NA 0 72
5 158741791 158757895 IL12B 0.155206800291686 NA NA NA NA NA 0 15
5 131991955 131996802 IL13 0.000487758090885857 NA NA NA NA NA 0 124
5 148750887 148783765 IL17B 0.0124794735396217 NA NA NA NA NA 0 226
5 131396222 131398897 IL3 0.000594823110928746 NA NA NA NA NA 0 64
5 55147207 55218678 IL31RA 0.00156786189494729 NA NA NA NA NA 0 170
5 132009678 132018368 IL4 0.00179096219820768 NA NA NA NA NA 0 126
5 131877136 131892530 IL5 0.000345741722489505 NA NA NA NA NA 0 16
5 55230923 55290821 IL6ST 0.0996495986520905 NA NA NA NA NA 0 16
5 35852797 35879705 IL7R 0.0109866450350653 NA NA NA NA NA 0 119
5 135227935 135231516 IL9 0.00612209603157288 NA NA NA NA NA 0 166
5 131817301 131826490 IRF1 0.00268562411219768 NA NA NA NA NA 0 107
5 50678921 50690564 ISL1 0.00205449837193564 NA NA NA NA NA 0 96
5 128430444 128449721 ISOC1 0.0282834905683433 NA NA NA NA NA 0 15
5 52285156 52390609 ITGA2 0.00955738485068454 NA NA NA NA NA 0 147
5 169780491 170163636 KCNIP1 0.0011813218978132 NA NA NA NA NA 0 369
5 132028320 132073330 KIF3A 0.00245934163549074 NA NA NA NA NA 0 125
5 132208014 132210738 LEAP2 0.062557614728768 NA NA NA NA NA 0 15
5 135257968 135290723 LECT2 0.382191211176266 NA NA NA NA NA 0 16
5 38475065 38608456 LIFR 0.0611077063793556 NA NA NA NA NA 0 120
5 176758563 176778853 LMAN2 0.0162172064891053 NA NA NA NA NA 0 93
5 126112315 126172712 LMNB1 0.00271531247578346 NA NA NA NA NA 0 199
5 138204612 138211057 LRRTM2 0.0141731483785813 NA NA NA NA NA 0 15
5 89811428 89825401 LYSMD3 0.000818231526795028 NA NA NA NA NA 0 134
5 179660143 179719099 MAPK9 0.0419954664437343 NA NA NA NA NA 0 24
5 162930120 162946342 MAT2B 0.00286998305538991 NA NA NA NA NA 0 160
5 88013975 88199922 MEF2C 0.000801417706353451 NA NA NA NA NA 0 94
5 126626523 126801429 MEGF10 0.00214659186862737 NA NA NA NA NA 0 117
5 180217541 180242652 MGAT1 0.00377994075636483 NA NA NA NA NA 0 205
5 179224597 179233952 MGAT4B 0.092517854435168 NA NA NA NA NA 0 16
5 149865381 149937773 NDST1 0.0427266576496261 NA NA NA NA NA 0 21
5 52856463 52979168 NDUFS4 0.00156055413985778 NA NA NA NA NA 0 149
5 156887027 156901725 NIPAL4 0.00210374973491199 NA NA NA NA NA 0 163
5 175810949 175815976 NOP16 0.00172739705632441 NA NA NA NA NA 0 161
5 170814120 170838141 NPM1 0.0027368372331937 NA NA NA NA NA 0 237
5 139226364 139422884 NRG2 0.00282091403314175 NA NA NA NA NA 0 17
5 102884556 102898494 NUDT12 0.0208775476779757 NA NA NA NA NA 0 113
5 38845960 38945698 OSMR 0.0453719632157255 NA NA NA NA NA 0 15
5 131527531 131631008 P4HA2 0.00110386563475127 NA NA NA NA NA 0 76
5 138723169 138725770 PACAP 0.00613456592043783 NA NA NA NA NA 0 19
5 43526369 43557860 PAIP1 0.00042784802950341 NA NA NA NA NA 0 86
5 102089685 102366809 PAM 0.274614462975832 NA NA NA NA NA 0 15
5 167975500 168006605 PANK3 0.00318193930515407 NA NA NA NA NA 0 289
5 134240596 134343649 PCBD2 0.00243370949227179 NA NA NA NA NA 0 176
5 140186659 140391929 PCDHA4 0.00240982363378978 NA NA NA NA NA 0 85
5 140213969 140391929 PCDHA7 0.000700514725788442 NA NA NA NA NA 0 24
5 140306302 140391929 PCDHAC1 0.000955345884260519 NA NA NA NA NA 0 86
5 140345820 140391936 PCDHAC2 0.00161458127787343 NA NA NA NA NA 0 86
5 140430979 140433512 PCDHB1 0.00139220989337601 NA NA NA NA NA 0 90
5 140571942 140575227 PCDHB10 0.00123003870959088 NA NA NA NA NA 0 106
5 140474227 140476963 PCDHB2 0.000746302876512947 NA NA NA NA NA 0 97
5 140552243 140555961 PCDHB7 0.0014893086839327 NA NA NA NA NA 0 95
5 140710252 140892546 PCDHGA1 0.000694830611221927 NA NA NA NA NA 0 152
5 140792743 140892546 PCDHGA10 0.00163927078952738 NA NA NA NA NA 0 179
5 140810185 140892546 PCDHGA12 0.00117349452047159 NA NA NA NA NA 0 187
5 140729828 140892546 PCDHGB1 0.00096260444058601 NA NA NA NA NA 0 156
5 140855580 140892542 PCDHGC3 0.00332016462412702 NA NA NA NA NA 0 191
5 140868808 140892546 PCDHGC5 0.0031623683307079 NA NA NA NA NA 0 190
5 95726119 95769847 PCSK1 0.352517338077977 NA NA NA NA NA 0 41
5 148737570 148749216 PCYOX1L 0.00381187683329848 NA NA NA NA NA 0 227
5 271736 353971 PDCD6 0.019492151692306 NA NA NA NA NA 0 78
5 58264865 59817947 PDE4D 0.000605732331473247 NA NA NA NA NA 0 206
5 149493400 149535435 PDGFRB 0.403734229973724 NA NA NA NA NA 0 15
5 131593364 131609147 PDLIM4 0.0271435526765042 NA NA NA NA NA 0 15
5 52083774 52099880 PELO 0.00179750474956327 NA NA NA NA NA 0 164
5 139624624 139682706 PFDN1 0.00155859091602126 NA NA NA NA NA 0 96
5 67511548 67597649 PIK3R1 0.00240324908830251 NA NA NA NA NA 0 237
5 122358945 122372436 PPIC 0.243840900832818 NA NA NA NA NA 0 31
5 35048861 35230794 PRLR 0.00393886149255747 NA NA NA NA NA 0 201
5 119799973 120023027 PRR16 0.00241842518408299 NA NA NA NA NA 0 133
5 139175406 139224051 PSD2 0.000893716492134509 NA NA NA NA NA 0 116
5 159848829 159855748 PTTG1 0.00133064766439297 NA NA NA NA NA 0 202
5 139487362 139496321 PURA 0.00111484339928107 NA NA NA NA NA 0 122
5 57878048 58155213 RAB3C 0.00356653324055433 NA NA NA NA NA 0 160
5 34905369 34919094 RAD1 0.0022614763264419 NA NA NA NA NA 0 235
5 86563705 86687748 RASA1 0.00161936465382062 NA NA NA NA NA 0 98
5 150070356 150080669 RBM22 0.00397482349279945 NA NA NA NA NA 0 215
5 141016517 141020644 RELL2 0.00146254737225553 NA NA NA NA NA 0 223
5 94982458 95020477 RFESD 0.00547504725332943 NA NA NA NA NA 0 162
5 98104354 98134347 RGMB 0.0830903097725787 NA NA NA NA NA 0 16
5 178977559 179037027 RUFY1 0.00442732355575932 NA NA NA NA NA 0 297
5 76145826 76217475 S100Z 0.00180503861927346 NA NA NA NA NA 0 267
5 180017103 180018540 SCGB3A1 0.0122680980070316 NA NA NA NA NA 0 260
5 9035138 9546187 SEMA5A 0.244771723396814 NA NA NA NA NA 0 16
5 115779312 115910630 SEMA6A 0.0491094079029709 NA NA NA NA NA 0 71
5 64961755 65018862 SGTB 0.00344282990683731 NA NA NA NA NA 0 34
5 133484633 133512729 SKP1 0.00201508134386034 NA NA NA NA NA 0 171
5 68389473 68426896 SLC30A5 0.00123326936315434 NA NA NA NA NA 0 129
5 168088745 168728133 SLIT3 0.00280938885971688 NA NA NA NA NA 0 323
5 151040657 151066726 SPARC 0.0162916795791507 NA NA NA NA NA 0 17
5 94987885 95034415 SPATA9 0.00283193433705785 NA NA NA NA NA 0 158
5 147204131 147211349 SPINK1 0.0120840826246495 NA NA NA NA NA 0 17
5 147647743 147665817 SPINK13 0.00276778713482365 NA NA NA NA NA 0 135
5 147549296 147554961 SPINK14 0.00111658998602998 NA NA NA NA NA 0 144
5 147405246 147516852 SPINK5 0.0256374641682535 NA NA NA NA NA 0 134
5 147582357 147594700 SPINK6 0.149304803257574 NA NA NA NA NA 0 16
5 147691982 147695485 SPINK7 0.0345358303081553 NA NA NA NA NA 0 16
5 147700766 147719412 SPINK9 0.00470756301410198 NA NA NA NA NA 0 135
5 136310987 136934068 SPOCK1 0.00319081638024764 NA NA NA NA NA 0 130
5 179233388 179265078 SQSTM1 0.00480961567481704 NA NA NA NA NA 0 282
5 139916925 139937895 SRA1 0.11212656104694 NA NA NA NA NA 0 15
5 112196919 112205485 SRP19 0.00210410433137622 NA NA NA NA NA 0 181
5 100142639 100238970 ST8SIA4 0.000462808245134663 NA NA NA NA NA 0 54
5 172741716 172756506 STC2 0.00240539820937447 NA NA NA NA NA 0 275
5 32531739 32604185 SUB1 0.00520521794038506 NA NA NA NA NA 0 200
5 33440802 33469644 TARS 0.0213493966962532 NA NA NA NA NA 0 15
5 76986991 77164604 TBCA 0.00423137502379906 NA NA NA NA NA 0 209
5 166711804 167691162 TENM2 0.00239508881130717 NA NA NA NA NA 0 224
5 135364584 135399507 TGFBI 0.171758928055041 NA NA NA NA NA 0 16
5 79287134 79379110 THBS4 0.0912284414334111 NA NA NA NA NA 0 74
5 157158205 157168456 THG1L 0.3288907179095 NA NA NA NA NA 0 15
5 114914339 114961876 TICAM2 0.00846714499725115 NA NA NA NA NA 0 230
5 156346293 156390266 TIMD4 0.0176564835635507 NA NA NA NA NA 0 17
5 82348665 82373682 TMEM167A 0.00523890029814917 NA NA NA NA NA 0 205
5 118604387 118735383 TNFAIP8 0.084784589796039 NA NA NA NA NA 0 15
5 14143811 14532235 TRIO 0.000990365822396162 NA NA NA NA NA 0 200
5 110405760 110413722 TSLP 0.00198478991951116 NA NA NA NA NA 0 125
5 112768251 112770728 TSSK1B 0.00197415758475936 NA NA NA NA NA 0 169
5 159436120 159492550 TTC1 0.00221620427118673 NA NA NA NA NA 0 244
5 134209493 134237215 TXNDC15 0.0418975657616781 NA NA NA NA NA 0 15
5 133706870 133727683 UBE2B 0.00270370413109966 NA NA NA NA NA 0 127
5 138906016 139008018 UBE2D2 0.00105385586077607 NA NA NA NA NA 0 103
5 158690089 158713044 UBLCP1 0.0075315087079803 NA NA NA NA NA 0 180
5 171636644 171711075 UBTD2 0.00349402472218051 NA NA NA NA NA 0 277
5 176237478 176307897 UNC5A 0.00342682290630256 NA NA NA NA NA 0 186
5 82767284 82878122 VCAN 0.00162964827961804 NA NA NA NA NA 0 185
5 167718656 167899308 WWC1 0.00365853489085495 NA NA NA NA NA 0 263
5 82373317 82649606 XRCC4 0.0154268239416005 NA NA NA NA NA 0 15
