chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
7 75276622 75452674 CCL24 0.00069558821359168 NA NA NA NA NA 0 237
7 75234490 75419214 CCL26 0.000722118129554937 NA NA NA NA NA 0 224
7 45039074 45116068 CCM2 0.00122782676692479 NA NA NA NA NA 0 361
7 79998891 80308593 CD36 0.035042633325303 NA NA NA NA NA 0 397
7 105517242 105676877 CDHR3 0.00142963471711248 NA NA NA NA NA 0 469
7 117105838 117356025 CFTR 0.000278415226419042 NA NA NA NA NA 0 231
7 2443223 2474242 CHST12 0.0226184953273548 NA NA NA NA NA 0 542
7 139208602 139229730 CLEC2L 0.00101043191234831 NA NA NA NA NA 0 499
7 99717236 99723134 CNPY4 0.000520107905252232 NA NA NA NA NA 0 161
7 145813453 148118090 CNTNAP2 0.115198257612728 NA NA NA NA NA 0 794
7 7395834 7575484 COL28A1 0.00171478052101034 NA NA NA NA NA 0 613
7 129906667 129929638 CPA2 0.00119859544663186 NA NA NA NA NA 0 397
7 129932974 129964020 CPA4 0.504658426755401 NA NA NA NA NA 0 405
7 29034847 29235067 CPVL 0.000809926489991507 NA NA NA NA NA 0 531
7 65579591 65619555 CRCP 0.000302606651641868 NA NA NA NA NA 0 87
7 137559725 137686813 CREB3L2 0.00131060428137974 NA NA NA NA NA 0 508
7 86974997 87029111 CROT 0.0749928343906037 NA NA NA NA NA 0 176
7 148395006 148498128 CUL1 0.000789963241636101 NA NA NA NA NA 0 482
7 25159710 25164980 CYCS 0.000806420695104835 NA NA NA NA NA 0 408
7 99354604 99381888 CYP3A4 0.000681854749830556 NA NA NA NA NA 0 169
7 44084239 44109055 DBNL 0.00165094407555135 NA NA NA NA NA 0 15
7 50526134 50633154 DDC 0.00140249639382564 NA NA NA NA NA 0 326
7 14184674 15014402 DGKB 0.00087857862428882 NA NA NA NA NA 0 674
7 107531415 107572175 DLD 0.00122846155382075 NA NA NA NA NA 0 292
7 157128075 157210133 DNAJB6 0.00206149906961513 NA NA NA NA NA 0 547
7 108210012 108215294 DNAJB9 0.00277652363811559 NA NA NA NA NA 0 16
7 73095299 73148410 DNAJC30 0.0125972329042079 NA NA NA NA NA 0 15
7 55086714 55324313 EGFR 0.00041116459094761 NA NA NA NA NA 0 322
7 73588575 73662058 EIF4H 0.000525626592294408 NA NA NA NA NA 0 261
7 36893961 37488852 ELMO1 0.0073688505021549 NA NA NA NA NA 0 572
7 37723446 37991543 EPDR1 0.0014452533780108 NA NA NA NA NA 0 468
7 143087382 143105985 EPHA1 0.215424668868883 NA NA NA NA NA 0 248
7 100400187 100425121 EPHB4 0.00951622794810014 NA NA NA NA NA 0 263
7 142552792 142632056 EPHB6 0.0417126341130761 NA NA NA NA NA 0 314
7 100318423 100321323 EPO 0.00296185104378242 NA NA NA NA NA 0 261
7 76822688 76829143 FGL2 0.00171368606590357 NA NA NA NA NA 0 282
7 100882739 100895597 FIS1 0.0119232801356237 NA NA NA NA NA 0 24
7 30050203 30066300 FKBP14 0.00206675806299596 NA NA NA NA NA 0 411
7 72742167 72823582 FKBP6 0.000941570891206961 NA NA NA NA NA 0 238
7 151722759 151819425 GALNT11 0.00149043003711098 NA NA NA NA NA 0 626
7 44183872 44237769 GCK 0.00116640132354098 NA NA NA NA NA 0 334
7 150322463 150329473 GIMAP6 0.00171459915040722 NA NA NA NA NA 0 505
7 79763271 79848718 GNAI1 0.000557371758922698 NA NA NA NA NA 0 352
7 93551011 93557922 GNG11 0.000438083105845513 NA NA NA NA NA 0 303
7 99767229 99774995 GPC2 0.000273475287128342 NA NA NA NA NA 0 162
7 23275586 23314727 GPNMB 0.0879821811187439 NA NA NA NA NA 0 50
7 50657760 50861159 GRB10 0.0041843388512128 NA NA NA NA NA 0 360
7 142941186 142967947 GSTK1 0.000913820362395894 NA NA NA NA NA 0 257
7 74071994 74225649 GTF2I 0.000530212875762867 NA NA NA NA NA 0 258
7 65425671 65447301 GUSB 0.0197830012229824 NA NA NA NA NA 0 63
7 43152198 43605600 HECW1 0.00102194538381826 NA NA NA NA NA 0 412
7 92817899 92855837 HEPACAM2 0.000581097504138609 NA NA NA NA NA 0 307
7 35672269 35735181 HERPUD2 0.000717549442355842 NA NA NA NA NA 0 369
7 81328322 81399754 HGF 0.00652941108758995 NA NA NA NA NA 0 430
7 27565061 27702614 HIBADH 0.000941723226292853 NA NA NA NA NA 0 374
7 26229547 26241149 HNRNPA2B1 0.000552933706676318 NA NA NA NA NA 0 352
7 75931861 75933612 HSPB1 0.0870429222976445 NA NA NA NA NA 0 270
7 45927956 45933267 IGFBP1 0.00544770607555499 NA NA NA NA NA 0 354
7 45951949 45961473 IGFBP3 0.0484448935532012 NA NA NA NA NA 0 357
7 22765503 22771621 IL6 0.001937792439262 NA NA NA NA NA 0 386
7 128032331 128050306 IMPDH1 0.000856303313311596 NA NA NA NA NA 0 278
7 41724712 41742706 INHBA 0.0052842573015994 NA NA NA NA NA 0 182
7 155089486 155101945 INSIG1 0.00196583684957075 NA NA NA NA NA 0 750
7 142638201 142723277 KEL 0.000553944552719502 NA NA NA NA NA 0 342
7 86506222 86689015 KIAA1324L 0.000290278003178904 NA NA NA NA NA 0 179
7 23145353 23217533 KLHL7 0.000356147402608504 NA NA NA NA NA 0 331
7 139137436 139168458 KLRG2 0.000964775823904863 NA NA NA NA NA 0 485
7 151832010 152133090 KMT2C 0.00162699358899194 NA NA NA NA NA 0 701
7 55433141 55501435 LANCL2 0.00303015675194056 NA NA NA NA NA 0 306
7 73613982 73694788 LAT2 0.00115108166848254 NA NA NA NA NA 0 256
7 127881337 127897681 LEP 0.00185504458837429 NA NA NA NA NA 0 275
7 100169855 100183776 LRCH4 0.00085734294618695 NA NA NA NA NA 0 225
7 1855429 2272878 MAD1L1 0.00179110639539348 NA NA NA NA NA 0 675
7 77646393 79082890 MAGI2 0.123023895460429 NA NA NA NA NA 0 593
7 75513008 75696826 MDH2 0.00115319525177778 NA NA NA NA NA 0 250
7 15650837 15726437 MEOX2 0.000650798768622826 NA NA NA NA NA 0 396
7 116312444 116438440 MET 0.0192136150091238 NA NA NA NA NA 0 242
7 1468101 1499138 MICALL2 0.000854946702037362 NA NA NA NA NA 0 482
7 156786745 156803345 MNX1 0.00108081144725764 NA NA NA NA NA 0 538
7 24612887 24733812 MPP6 0.000893935339366832 NA NA NA NA NA 0 416
7 42971799 42988557 MRPL32 0.00203361525600152 NA NA NA NA NA 0 361
7 44178463 44180931 MYL7 0.000488117221290445 NA NA NA NA NA 0 321
7 105888731 105926772 NAMPT 0.000665764019565332 NA NA NA NA NA 0 474
7 74188309 74254272 NCF1 0.0924142263444795 NA NA NA NA NA 0 225
7 123177051 123198309 NDUFA5 0.000667860193193929 NA NA NA NA NA 0 208
7 98246609 98259180 NPTX2 0.00769859256930578 NA NA NA NA NA 0 266
7 107788068 108097161 NRCAM 0.00502915806832985 NA NA NA NA NA 0 267
7 33053742 33102409 NT5C3A 0.00323330775260299 NA NA NA NA NA 0 302
7 44418720 44530479 NUDCD3 0.00232510257163782 NA NA NA NA NA 0 23
7 2281857 2290781 NUDT1 0.00125192603651591 NA NA NA NA NA 0 586
7 8473585 8792593 NXPH1 0.00111994824577799 NA NA NA NA NA 0 687
7 127250346 127255982 PAX4 0.000339031820426172 NA NA NA NA NA 0 228
7 154735397 154794794 PAXIP1 0.00143224205945902 NA NA NA NA NA 0 773
7 100199800 100205798 PCOLCE 0.0117154851131321 NA NA NA NA NA 0 127
7 98989671 99006452 PDAP1 0.000359625181681578 NA NA NA NA NA 0 218
7 536895 559933 PDGFA 0.00882730016281751 NA NA NA NA NA 0 429
7 148700154 148725733 PDIA4 0.000800107302175106 NA NA NA NA NA 0 502
7 44102326 44105186 PGAM2 0.000596410316145091 NA NA NA NA NA 0 310
7 106505723 106547590 PIK3CG 0.00115611349979552 NA NA NA NA NA 0 414
7 99965153 99997719 PILRA 0.000412360361073041 NA NA NA NA NA 0 204
7 142829170 142836839 PIP 0.0999918515776215 NA NA NA NA NA 0 191
7 100849258 100861701 PLOD3 0.0121611616022559 NA NA NA NA NA 0 24
7 131808091 132333447 PLXNA4 0.00765926170832721 NA NA NA NA NA 0 461
7 6012870 6048756 PMS2 0.000682804664758189 NA NA NA NA NA 0 490
7 44111846 44122139 POLM 0.0114793507523403 NA NA NA NA NA 0 319
7 102113565 102119354 POLR2J 0.000240548633859699 NA NA NA NA NA 0 223
7 94926988 95025673 PON1 0.000636951806559333 NA NA NA NA NA 0 254
7 75364157 75616173 POR 0.0144111193678916 NA NA NA NA NA 0 259
7 44836279 44864163 PPIA 0.000708567436120183 NA NA NA NA NA 0 339
7 588834 767287 PRKAR1B 0.00250986108821497 NA NA NA NA NA 0 534
7 142457319 142493589 PRSS1 0.00301992806826836 NA NA NA NA NA 0 326
7 141536086 141541287 PRSS37 0.000570413762603642 NA NA NA NA NA 0 327
7 42948872 42971822 PSMA2 0.000721649826799764 NA NA NA NA NA 0 358
7 1606966 1610641 PSMG3 0.00092840091727736 NA NA NA NA NA 0 448
7 136912088 137028611 PTN 0.0311574181982476 NA NA NA NA NA 0 407
7 44915896 44924960 PURB 0.00044295992348216 NA NA NA NA NA 0 337
7 99815864 99819113 PVRIG 0.000656281904990361 NA NA NA NA NA 0 175
7 6414154 6443608 RAC1 0.000726241130662845 NA NA NA NA NA 0 477
7 39663082 39747723 RALA 0.000492951687958122 NA NA NA NA NA 0 237
7 45197390 45225901 RAMP3 0.000557975374756662 NA NA NA NA NA 0 336
7 22157856 22396763 RAPGEF5 0.0022788468729836 NA NA NA NA NA 0 496
7 150035408 150038763 RARRES2 0.0299541148184591 NA NA NA NA NA 0 467
7 150065278 150071133 REPIN1 0.000917233216354477 NA NA NA NA NA 0 484
7 122341718 122343021 RNF148 0.00038506601772267 NA NA NA NA NA 0 225
7 66452664 66460588 SBDS 0.00417767996389254 NA NA NA NA NA 0 15
7 12610203 12693228 SCIN 0.0026320396040465 NA NA NA NA NA 0 17
7 54819943 54827667 SEC61G 0.00075129908905319 NA NA NA NA NA 0 319
7 83585093 84122040 SEMA3A 0.000884633934494566 NA NA NA NA NA 0 303
7 80371854 80551675 SEMA3C 0.0103193517579068 NA NA NA NA NA 0 173
7 82993222 83278326 SEMA3E 0.419785093574515 NA NA NA NA NA 0 339
7 100770370 100782547 SERPINE1 0.00816167843711546 NA NA NA NA NA 0 289
7 37945543 38065297 SFRP4 0.0198709591259497 NA NA NA NA NA 0 19
7 155592680 155604967 SHH 0.0110224021539366 NA NA NA NA NA 0 695
7 102993177 103086624 SLC26A5 0.000594699992379567 NA NA NA NA NA 0 154
7 98625061 98741723 SMURF1 0.000458337959162858 NA NA NA NA NA 0 247
7 2291405 2393953 SNX8 0.0132790499117718 NA NA NA NA NA 0 599
7 16501106 16570205 SOSTDC1 0.00149011829997052 NA NA NA NA NA 0 423
7 87834433 87856308 SRI 0.0047028933327445 NA NA NA NA NA 0 17
7 129847700 129856683 SSMEM1 0.000657291118090987 NA NA NA NA NA 0 378
7 73113536 73184629 STX1A 0.00137525873263791 NA NA NA NA NA 0 248
7 56131695 56148363 SUMF2 0.000409046497129438 NA NA NA NA NA 0 252
7 48026745 48068716 SUN3 0.000745718836537968 NA NA NA NA NA 0 400
7 97361220 97369784 TAC1 0.0245251004319796 NA NA NA NA NA 0 365
7 27778950 27884183 TAX1BP1 0.000578703894438252 NA NA NA NA NA 0 372
7 72983262 73043748 TBL2 0.000450326272467387 NA NA NA NA NA 0 255
7 139476850 139720125 TBXAS1 0.000411330378237784 NA NA NA NA NA 0 442
7 115850547 115898837 TES 0.00431169662086363 NA NA NA NA NA 0 232
7 93514709 93520303 TFPI2 0.00345078792303604 NA NA NA NA NA 0 309
7 100218039 100240402 TFR2 0.0011712869072058 NA NA NA NA NA 0 250
7 11409984 11871824 THSD7A 0.00124324633394921 NA NA NA NA NA 0 482
7 44617493 44621886 TMED4 0.000693954611870588 NA NA NA NA NA 0 314
7 12250867 12282993 TMEM106B 0.00650535488235348 NA NA NA NA NA 0 434
7 144149034 144533488 TPK1 0.000786840981756082 NA NA NA NA NA 0 311
7 65670186 65885530 TPST1 0.0483742266421911 NA NA NA NA NA 0 109
7 28992974 28997934 TRIL 0.00367838305177841 NA NA NA NA NA 0 520
7 43966037 43995735 UBE2D4 0.000504585085004653 NA NA NA NA NA 0 318
7 102277472 102283238 UPK3BL 0.000446413668894974 NA NA NA NA NA 0 213
7 48128225 48148330 UPP1 0.00859614503496603 NA NA NA NA NA 0 388
7 55503749 55640681 VOPP1 0.00495591381793954 NA NA NA NA NA 0 246
7 49813257 49961546 VWC2 0.065098249748066 NA NA NA NA NA 0 317
7 49890017 50160925 ZPBP 0.000918926078668278 NA NA NA NA NA 0 365
7 143078173 143088204 ZYX 0.00350921935877043 NA NA NA NA NA 0 245
