chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
2 128994290 129076151 HS6ST1 0.0485622285612387 NA NA NA NA NA 0 200
2 64681103 64688515 HSPC159 0.0369545259339661 NA NA NA NA NA 0 34
2 198351305 198381461 HSPD1 0.00194655178659747 NA NA NA NA NA 0 89
2 198364718 198368181 HSPE1 0.00232187110066323 NA NA NA NA NA 0 85
2 74756504 74760472 HTRA2 0.00204637430873925 NA NA NA NA NA 0 32
2 8818975 8824583 ID2 0.00154443939383124 NA NA NA NA NA 0 222
2 209100951 209130798 IDH1 0.116876959821758 NA NA NA NA NA 0 15
2 217497551 217529159 IGFBP2 0.00797340237368973 NA NA NA NA NA 0 32
2 219919142 219925189 IHH 0.00418889120094735 NA NA NA NA NA 0 107
2 102927989 103015218 IL18R1 0.310659043508145 NA NA NA NA NA 0 15
2 103035149 103069025 IL18RAP 0.0283711820647624 NA NA NA NA NA 0 18
2 113531492 113542167 IL1A 0.00220969597020668 NA NA NA NA NA 0 142
2 113587328 113594480 IL1B 0.00350917338099469 NA NA NA NA NA 0 154
2 113825547 113833427 IL1F10 0.0036334023441867 NA NA NA NA NA 0 163
2 113816215 113822959 IL1F5 0.00129465752597596 NA NA NA NA NA 0 172
2 102681004 102796334 IL1R1 0.0422858982641585 NA NA NA NA NA 0 17
2 102608306 102645006 IL1R2 0.124186145155867 NA NA NA NA NA 0 17
2 102927962 102968497 IL1RL1 0.242961962772309 NA NA NA NA NA 0 16
2 102803433 102856462 IL1RL2 0.0711256511038575 NA NA NA NA NA 0 15
2 113864791 113891593 IL1RN 0.12332300428099 NA NA NA NA NA 0 105
2 113763038 113765621 IL36A 0.00290611857529459 NA NA NA NA NA 0 170
2 113779668 113810444 IL36B 0.00298210605461317 NA NA NA NA NA 0 165
2 113730780 113743242 IL36G 0.00218835894273974 NA NA NA NA NA 0 169
2 113670548 113676459 IL37 0.00251478205220335 NA NA NA NA NA 0 174
2 121103719 121109384 INHBB 0.00446074737030204 NA NA NA NA NA 0 189
2 160956177 161128399 ITGB6 0.00153712907844008 NA NA NA NA NA 0 110
2 231729354 231743963 ITM2C 0.00211370819940276 NA NA NA NA NA 0 235
2 96991069 96994091 ITPRIPL1 0.00134347740897572 NA NA NA NA NA 0 55
2 11052063 11054350 KCNF1 0.0047185219337578 NA NA NA NA NA 0 295
2 95963052 96051825 KCNIP3 0.000423779557619575 NA NA NA NA NA 0 44
2 143635067 143799890 KYNU 0.223667062493044 NA NA NA NA NA 0 15
2 211295973 211342376 LANCL1 0.0137735332877396 NA NA NA NA NA 0 122
2 136545410 136594750 LCT 0.204902360238358 NA NA NA NA NA 0 66
2 48859428 48982880 LHCGR 0.00414018620100698 NA NA NA NA NA 0 194
2 97371666 97405801 LMAN2L 0.0298941338805239 NA NA NA NA NA 0 66
2 74759541 74782817 LOXL3 0.0083742159909265 NA NA NA NA NA 0 15
2 140988992 142889270 LRP1B 0.00290914067300329 NA NA NA NA NA 0 163
2 169983619 170219195 LRP2 0.00135120414651993 NA NA NA NA NA 0 234
2 80515483 80531874 LRRTM1 0.00262675949108332 NA NA NA NA NA 0 229
2 76974845 77820445 LRRTM4 0.00274141907047567 NA NA NA NA NA 0 231
2 160628362 160761260 LY75 0.380301200638492 NA NA NA NA NA 0 26
2 99900701 99921205 LYG1 0.000592521487492553 NA NA NA NA NA 0 22
2 99858709 99871745 LYG2 0.000959226514526003 NA NA NA NA NA 0 76
2 133402426 133429152 LYPD1 0.00226604569280578 NA NA NA NA NA 0 203
2 39476407 39664453 MAP4K3 0.00191971432926343 NA NA NA NA NA 0 83
2 27193480 27250064 MAPRE3 0.0021155321381587 NA NA NA NA NA 0 132
2 119699742 119752236 MARCO 0.00303025027572939 NA NA NA NA NA 0 227
2 20191872 20212455 MATN3 0.281612567755073 NA NA NA NA NA 0 17
2 71336814 71357369 MCEE 0.00670238076752149 NA NA NA NA NA 0 241
2 136597196 136633996 MCM6 0.000944981624535038 NA NA NA NA NA 0 73
2 63815743 63834331 MDH1 0.0474609993609947 NA NA NA NA NA 0 61
2 32090129 32236299 MEMO1 0.00176030429941223 NA NA NA NA NA 0 63
2 99235569 99347589 MGAT4A 0.0013022697977096 NA NA NA NA NA 0 102
2 74379655 74406025 MOB1A 0.00243583688307903 NA NA NA NA NA 0 99
2 198365137 198415450 MOBKL3 0.000834575819904476 NA NA NA NA NA 0 15
2 216809213 216898819 MREG 0.00437872390515401 NA NA NA NA NA 0 238
2 27994584 28210954 MRPL33 0.00210404758404829 NA NA NA NA NA 0 73
2 47630108 47789450 MSH2 0.00331571808069917 NA NA NA NA NA 0 280
2 190920423 190927455 MSTN 0.00428850467578466 NA NA NA NA NA 0 129
2 74425689 74444692 MTHFD2 0.00287723589006238 NA NA NA NA NA 0 106
2 177134123 177202753 MTX2 0.0044518967772102 NA NA NA NA NA 0 221
2 191511472 191557492 NAB1 0.00128721863315208 NA NA NA NA NA 0 112
2 71291474 71306935 NAGK 0.125211324987254 NA NA NA NA NA 0 15
2 106361354 106510730 NCK2 0.0300276826090154 NA NA NA NA NA 0 21
2 232318242 232348352 NCL 0.00302759098320775 NA NA NA NA NA 0 199
2 69622882 69664760 NFU1 0.00550609897751138 NA NA NA NA NA 0 16
2 219940039 220025587 NHEJ1 0.00198671996533144 NA NA NA NA NA 0 124
2 152126979 152146571 NMI 0.0150880687624424 NA NA NA NA NA 0 17
2 101086944 101099742 NMS 0.00133973378659404 NA NA NA NA NA 0 157
2 27650657 27665126 NRBP1 0.00122059091306329 NA NA NA NA NA 0 41
2 206546714 206662857 NRP2 0.0641627133001003 NA NA NA NA NA 0 250
2 50145643 51259674 NRXN1 0.00335981018293594 NA NA NA NA NA 0 129
2 139428342 139537918 NXPH2 0.00308086626214637 NA NA NA NA NA 0 134
2 10580094 10588630 ODC1 0.00256300907463837 NA NA NA NA NA 0 338
2 174937175 175113426 OLA1 0.133633080330516 NA NA NA NA NA 0 17
2 60983365 61029220 PAPOLG 0.00204773533190272 NA NA NA NA NA 0 166
2 70314585 70316332 PCBP1 0.00124398416052429 NA NA NA NA NA 0 117
2 70484518 70508323 PCYOX1 0.231398472578695 NA NA NA NA NA 0 15
2 242792033 242801060 PDCD1 0.00118675324136049 NA NA NA NA NA 0 77
2 178487980 178973066 PDE11A 0.00133224091009101 NA NA NA NA NA 0 98
2 183004763 183387919 PDE1A 0.00201174044840263 NA NA NA NA NA 0 129
2 232597135 232650982 PDE6D 0.00166620216039871 NA NA NA NA NA 0 163
2 10923517 10978103 PDIA6 0.00326391982476974 NA NA NA NA NA 0 324
2 173420101 173489823 PDK1 0.00172548135919786 NA NA NA NA NA 0 238
2 216861052 216947678 PECR 0.00297715847365381 NA NA NA NA NA 0 235
2 42275160 42285668 PKDCC 0.0461632935626037 NA NA NA NA NA 0 57
2 160788519 160919121 PLA2R1 0.29418600369236 NA NA NA NA NA 0 61
2 68592305 68624585 PLEK 0.102246716636172 NA NA NA NA NA 0 15
2 25383722 25391772 POMC 0.00248461070304538 NA NA NA NA NA 0 119
2 170440850 170497916 PPIG 0.00382276525354215 NA NA NA NA NA 0 141
2 68405989 68483369 PPP3R1 0.0047194935750601 NA NA NA NA NA 0 213
2 238475217 238475818 PRLH 0.00442029797170063 NA NA NA NA NA 0 217
2 128176003 128186822 PROC 0.00514961640061049 NA NA NA NA NA 0 152
2 120517207 120741394 PTPN4 0.00200220270630203 NA NA NA NA NA 0 108
2 1635659 1748624 PXDN 0.0323779296508774 NA NA NA NA NA 0 73
2 37571717 37600465 QPCT 0.0457904181328352 NA NA NA NA NA 0 15
2 238482965 238510257 RAB17 0.00121199546567735 NA NA NA NA NA 0 222
2 65297835 65357240 RAB1A 0.0272104386496367 NA NA NA NA NA 0 17
2 238767536 238820756 RAMP1 0.00352387737773355 NA NA NA NA NA 0 234
2 28004231 28113965 RBKS 0.00312470428946972 NA NA NA NA NA 0 77
2 79347488 79350545 REG1A 0.0812938464283166 NA NA NA NA NA 0 59
2 79312156 79315145 REG1B 0.0835582568021265 NA NA NA NA NA 0 38
2 79384132 79386879 REG3A 0.0368486651687772 NA NA NA NA NA 0 57
2 79252812 79255631 REG3G 0.171584073271713 NA NA NA NA NA 0 46
2 20646835 20649200 RHOB 0.00209334359265902 NA NA NA NA NA 0 278
2 3592383 3606206 RNASEH1 0.00380416786738578 NA NA NA NA NA 0 303
2 151324709 151395525 RND3 0.00522677920785863 NA NA NA NA NA 0 232
2 101887681 101925163 RNF149 0.0017598857245016 NA NA NA NA NA 0 173
2 11319887 11488456 ROCK2 0.00266099775510007 NA NA NA NA NA 0 314
2 210867289 210886300 RPE 0.0102079523444268 NA NA NA NA NA 0 80
2 88991162 89050452 RPIA 0.0250038151824866 NA NA NA NA NA 0 18
2 55459039 55462989 RPS27A 0.00265153142923975 NA NA NA NA NA 0 130
2 3622795 3628509 RPS7 0.00223876150785606 NA NA NA NA NA 0 312
2 219433303 219461803 RQCD1 0.00157404481302315 NA NA NA NA NA 0 73
2 10262455 10271545 RRM2 0.00433540796979608 NA NA NA NA NA 0 367
2 200134223 200335989 SATB2 0.00205861415221634 NA NA NA NA NA 0 74
2 97525453 97536494 SEMA4C 0.00202369461327328 NA NA NA NA NA 0 61
2 74881355 74909186 SEMA4F 0.00177435481618042 NA NA NA NA NA 0 161
2 110300559 110371783 SEPT10 0.000668233081663205 NA NA NA NA NA 0 124
2 224839829 224904036 SERPINE2 0.327045445352166 NA NA NA NA NA 0 15
2 85884437 85895864 SFTPB 0.141336240843923 NA NA NA NA NA 0 15
2 73169165 73302747 SFXN5 0.000805703791328961 NA NA NA NA NA 0 74
2 27476552 27498685 SLC30A3 0.0010319060413608 NA NA NA NA NA 0 58
2 44502599 44548633 SLC3A1 0.00192930039873127 NA NA NA NA NA 0 165
2 70508494 70520903 SNRPG 0.00253678941650216 NA NA NA NA NA 0 138
2 27593389 27599995 SNX17 0.000781432724755689 NA NA NA NA NA 0 70
2 39208537 39351486 SOS1 0.00084882694197276 NA NA NA NA NA 0 102
2 32288680 32382706 SPAST 0.00182080323445978 NA NA NA NA NA 0 60
2 73114489 73119287 SPR 0.000853335786758607 NA NA NA NA NA 0 72
2 38970741 38978636 SRSF7 0.00402101953041517 NA NA NA NA NA 0 134
2 170648443 170668574 SSB 0.00076800002032162 NA NA NA NA NA 0 171
2 86066267 86116137 ST3GAL5 0.00364640997050782 NA NA NA NA NA 0 33
2 74056086 74100786 STAMBP 0.00827585707175743 NA NA NA NA NA 0 93
2 191829084 191885686 STAT1 0.00562266290550995 NA NA NA NA NA 0 18
2 220110177 220115059 STK16 0.00489823919036432 NA NA NA NA NA 0 118
2 196998290 197041227 STK17B 0.000568253839752165 NA NA NA NA NA 0 16
2 108905095 108926371 SULT1C2 0.00626797701614303 NA NA NA NA NA 0 124
2 161993419 162092732 TANK 0.00614098710345385 NA NA NA NA NA 0 96
2 188328957 188430487 TFPI 0.0104616811257259 NA NA NA NA NA 0 18
2 202484907 202508293 TMEM237 0.0027566878869671 NA NA NA NA NA 0 180
2 112812800 112876895 TMEM87B 0.00225722244757704 NA NA NA NA NA 0 110
2 152214106 152236560 TNFAIP6 0.169108764558509 NA NA NA NA NA 0 18
2 24300303 24308731 TP53I3 0.253877353037435 NA NA NA NA NA 0 91
2 1377995 1547483 TPO 0.00284890350767549 NA NA NA NA NA 0 250
2 73956231 73964527 TPRKB 0.00315230473746703 NA NA NA NA NA 0 101
2 85048774 85134132 TRABD2A 0.00539774375453787 NA NA NA NA NA 0 66
2 12857015 12882860 TRIB2 0.00545628551872371 NA NA NA NA NA 0 244
2 122494679 122525429 TSN 0.00109208111996409 NA NA NA NA NA 0 102
2 113239731 113299316 TTL 0.00124724294436537 NA NA NA NA NA 0 117
2 179390716 179695529 TTN 0.00181612669868994 NA NA NA NA NA 0 109
2 238875469 238951236 UBE2F 0.00861650948337804 NA NA NA NA NA 0 16
2 136499189 136542625 UBXN4 0.0010864621668856 NA NA NA NA NA 0 50
2 64068074 64118696 UGP2 0.00289830496245036 NA NA NA NA NA 0 89
2 234668894 234681945 UGT1A1 0.161641715440093 NA NA NA NA NA 0 15
2 234600253 234681946 UGT1A6 0.0784420139442322 NA NA NA NA NA 0 15
2 234526291 234681956 UGT1A8 0.00508230610549864 NA NA NA NA NA 0 230
2 106709759 106810795 UXS1 0.0324094307015924 NA NA NA NA NA 0 47
2 85788685 85809154 VAMP8 0.00402785670087089 NA NA NA NA NA 0 205
2 36923833 37041935 VIT 0.227182424763256 NA NA NA NA NA 0 47
2 72228814 72229176 VPS24 0.034842370892741 NA NA NA NA NA 0 23
2 17720393 17838285 VSNL1 0.00128333219590024 NA NA NA NA NA 0 146
2 215275789 215443683 VWC2L 0.00212621539964242 NA NA NA NA NA 0 152
2 219745085 219764303 WNT10A 0.00160171322320158 NA NA NA NA NA 0 84
2 31557187 31637581 XDH 0.00218387960279411 NA NA NA NA NA 0 196
2 9724101 9771143 YWHAQ 0.00263662590047402 NA NA NA NA NA 0 255
2 98330023 98356325 ZAP70 0.00210104584048239 NA NA NA NA NA 0 54
