chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
11 62104920 62160882 ASRGL1 0.00913007314587816 NA NA NA NA NA 0 166
11 62382768 62389647 B3GAT3 0.0681385017683236 NA NA NA NA NA 0 15
11 76745385 76753096 B3GNT6 0.00423241180516327 NA NA NA NA NA 0 209
11 64037302 64052176 BAD 0.00438970903366634 NA NA NA NA NA 0 115
11 27676440 27743605 BDNF 0.00283813838269728 NA NA NA NA NA 0 119
11 167784 207428 BET1L 0.00401978260883613 NA NA NA NA NA 0 109
11 102217942 102249401 BIRC2 0.00382607859225398 NA NA NA NA NA 0 206
11 102188215 102210134 BIRC3 0.00475568676665461 NA NA NA NA NA 0 211
11 1411129 1483919 BRSK2 0.00672208784830955 NA NA NA NA NA 0 232
11 65684279 65686588 C11orf68 0.021872411333764 NA NA NA NA NA 0 15
11 86013253 86056969 C11orf73 0.00262753729425038 NA NA NA NA NA 0 151
11 109292846 109299840 C11orf87 0.000450040857418637 NA NA NA NA NA 0 27
11 45928085 45928833 C11orf94 0.000958569976783612 NA NA NA NA NA 0 130
11 119209652 119217383 C1QTNF5 0.0301403799272852 NA NA NA NA NA 0 26
11 115039938 115375675 CADM1 0.0434607222660813 NA NA NA NA NA 0 79
11 14926543 15103888 CALCB 0.0404269814683891 NA NA NA NA NA 0 15
11 104963196 104972158 CARD17 0.00277069072388607 NA NA NA NA NA 0 80
11 105008448 105010453 CARD18 0.00131093858895424 NA NA NA NA NA 0 87
11 3022152 3078843 CARS 0.0134740943767086 NA NA NA NA NA 0 15
11 34460472 34493609 CAT 0.066949568120015 NA NA NA NA NA 0 18
11 119076752 119178859 CBL 0.0762722445740389 NA NA NA NA NA 0 16
11 82970139 82997450 CCDC90B 0.00186672097417186 NA NA NA NA NA 0 108
11 66081958 66084515 CD248 0.00788972587922837 NA NA NA NA NA 0 57
11 118175260 118186890 CD3E 0.00187120757012649 NA NA NA NA NA 0 194
11 118215059 118225876 CD3G 0.00321795150032021 NA NA NA NA NA 0 176
11 35160417 35253949 CD44 0.00396786574908616 NA NA NA NA NA 0 200
11 60869867 60895324 CD5 0.0016052320134959 NA NA NA NA NA 0 192
11 33719807 33757991 CD59 0.0739509915286297 NA NA NA NA NA 0 15
11 2397407 2418649 CD81 0.00535662625667148 NA NA NA NA NA 0 250
11 616565 626078 CDHR5 0.0260238799806641 NA NA NA NA NA 0 194
11 67273968 67276120 CDK2AP2 0.00045231859751378 NA NA NA NA NA 0 124
11 125825691 125933230 CDON 0.203344502487657 NA NA NA NA NA 0 21
11 65590493 65629497 CFL1 0.000760536796155461 NA NA NA NA NA 0 96
11 125495036 125546150 CHEK1 0.00498904753278529 NA NA NA NA NA 0 211
11 74407474 74442430 CHRDL2 0.0616961176617634 NA NA NA NA NA 0 15
11 45670427 45687172 CHST1 0.00539491897306637 NA NA NA NA NA 0 125
11 122943035 123065989 CLMP 0.00498245888585122 NA NA NA NA NA 0 342
11 58390146 58393198 CNTF 0.00323171439028293 NA NA NA NA NA 0 99
11 98891683 100229616 CNTN5 0.0959321958576786 NA NA NA NA NA 0 40
11 36295051 36310999 COMMD9 0.00112262663023206 NA NA NA NA NA 0 263
11 46299212 46342972 CREB3L1 0.00455478456190142 NA NA NA NA NA 0 92
11 122709208 122743347 CRTAM 0.0742533123524336 NA NA NA NA NA 0 25
11 19203578 19232120 CSRP3 0.00423929681578122 NA NA NA NA NA 0 240
11 65779312 65780976 CST6 0.0250627434683184 NA NA NA NA NA 0 15
11 88026760 88070955 CTSC 0.00490932025757133 NA NA NA NA NA 0 177
11 66330934 66336312 CTSF 0.0339513308579305 NA NA NA NA NA 0 15
11 7686331 7698453 CYB5R2 0.146212299109926 NA NA NA NA NA 0 43
11 102932805 102962944 DCUN1D5 0.00176010198068903 NA NA NA NA NA 0 174
11 125773271 125793158 DDX25 0.00202395095453444 NA NA NA NA NA 0 22
11 118620034 118661864 DDX6 0.00352705034291824 NA NA NA NA NA 0 18
11 644233 706715 DEAF1 0.00340704097507886 NA NA NA NA NA 0 193
11 71544246 71548756 DEFB108B 0.000396809583214517 NA NA NA NA NA 0 27
11 111797867 111893308 DIXDC1 0.000699976640415767 NA NA NA NA NA 0 99
11 11984653 12031316 DKK3 0.121704145932582 NA NA NA NA NA 0 34
11 83166055 85338966 DLG2 0.00121930429168516 NA NA NA NA NA 0 148
11 63997750 64001758 DNAJC4 0.00157985732698009 NA NA NA NA NA 0 113
11 117298489 117688240 DSCAML1 0.00449685852808775 NA NA NA NA NA 0 287
11 34642640 34682604 EHF 0.00191240554859251 NA NA NA NA NA 0 240
11 65764016 65769647 EIF1AD 0.0175060250924847 NA NA NA NA NA 0 77
11 10818597 10830657 EIF4G2 0.00521667379915677 NA NA NA NA NA 0 282
11 34500340 34535352 ELF5 0.00721698605404903 NA NA NA NA NA 0 229
11 124622026 124632186 ESAM 0.0676991612338462 NA NA NA NA NA 0 18
11 64073044 64084215 ESRRA 0.0013907746895807 NA NA NA NA NA 0 116
11 46740730 46761056 F2 0.0231981782552343 NA NA NA NA NA 0 59
11 70049269 70053496 FADD 0.00632611136886625 NA NA NA NA NA 0 308
11 22644079 22647387 FANCF 0.00154445220043241 NA NA NA NA NA 0 163
11 33762485 33796089 FBXO3 0.00143201895889122 NA NA NA NA NA 0 244
11 61560109 61564716 FEN1 0.00182912784962261 NA NA NA NA NA 0 179
11 63974150 63991354 FERMT3 0.00896360740893283 NA NA NA NA NA 0 121
11 69513000 69519410 FGF19 0.00334141198434949 NA NA NA NA NA 0 305
11 69624992 69633792 FGF3 0.00146004522417144 NA NA NA NA NA 0 300
11 69587797 69590171 FGF4 0.00256579735298588 NA NA NA NA NA 0 313
11 65651212 65656010 FIBP 0.00503787813293908 NA NA NA NA NA 0 92
11 35639735 35642419 FJX1 0.0499214626267015 NA NA NA NA NA 0 60
11 64008475 64011604 FKBP2 0.0104143579726445 NA NA NA NA NA 0 105
11 63870660 63886645 FLRT1 0.00164945049815984 NA NA NA NA NA 0 130
11 49168187 49230222 FOLH1 0.0175932328519431 NA NA NA NA NA 0 19
11 71900602 71907345 FOLR1 0.00220780900597464 NA NA NA NA NA 0 115
11 71927645 71932994 FOLR2 0.0108059651009014 NA NA NA NA NA 0 18
11 71825915 71850936 FOLR3 0.199829641819369 NA NA NA NA NA 0 23
11 126138950 126148026 FOXRED1 0.0035654293982872 NA NA NA NA NA 0 283
11 30252563 30256808 FSHB 0.000803485109736716 NA NA NA NA NA 0 140
11 68451247 68458643 GAL 0.00376008973629718 NA NA NA NA NA 0 147
11 59596741 59612974 GIF 0.00504442671650717 NA NA NA NA NA 0 111
11 58407899 58499447 GLYAT 0.00171280856538759 NA NA NA NA NA 0 108
11 64701943 64703360 GPHA2 0.0021381185907387 NA NA NA NA NA 0 122
11 105480721 105852819 GRIA4 0.000591757269187933 NA NA NA NA NA 0 23
11 67351066 67354131 GSTP1 0.190252637442085 NA NA NA NA NA 0 17
11 5246694 5250625 HBB 0.00232418518431213 NA NA NA NA NA 0 289
11 5253908 5256600 HBD 0.00233101822554224 NA NA NA NA NA 0 292
11 124789089 124806308 HEPACAM 0.00110014501265397 NA NA NA NA NA 0 286
11 93754527 93846917 HEPHL1 0.000360034856381597 NA NA NA NA NA 0 124
11 33278218 33378569 HIPK3 0.000988455990906833 NA NA NA NA NA 0 161
11 118955575 118964259 HMBS 0.0205339435391644 NA NA NA NA NA 0 176
11 6452279 6463847 HPX 0.0025122582919368 NA NA NA NA NA 0 294
11 532242 537287 HRAS 0.00234302398360211 NA NA NA NA NA 0 170
11 63320242 63330855 HRASLS2 0.0034915986023327 NA NA NA NA NA 0 120
11 122928197 122933938 HSPA8 0.00435010324936997 NA NA NA NA NA 0 326
11 20385231 20405329 HTATIP2 0.00985621273043162 NA NA NA NA NA 0 316
11 133778459 133826880 IGSF9B 0.000706975034120372 NA NA NA NA NA 0 292
11 117857063 117872196 IL10RA 0.00456098611258301 NA NA NA NA NA 0 250
11 112013974 112034840 IL18 0.00173285781283579 NA NA NA NA NA 0 107
11 71709587 71716761 IL18BP 0.00874784070291725 NA NA NA NA NA 0 112
11 6624961 6632102 ILK 0.000832846332735476 NA NA NA NA NA 0 276
11 2181009 2182571 INS 0.00505477382110478 NA NA NA NA NA 0 205
11 133938820 134021896 JAM3 0.0239850006214576 NA NA NA NA NA 0 345
11 74165886 74178774 KCNE3 0.00373266382639209 NA NA NA NA NA 0 118
11 108342832 108369159 KDELC2 0.0950735431879614 NA NA NA NA NA 0 15
11 33563618 33695648 KIAA1549L 0.159676181014187 NA NA NA NA NA 0 17
11 126293254 126873355 KIRREL3 0.0095143650314587 NA NA NA NA NA 0 308
11 111411005 111432264 LAYN 0.0261937234887954 NA NA NA NA NA 0 15
11 18415935 18429972 LDHA 0.0137593621426607 NA NA NA NA NA 0 213
11 18433854 18473605 LDHC 0.00257311363632225 NA NA NA NA NA 0 193
11 27387508 27494322 LGR4 0.0175958197439986 NA NA NA NA NA 0 149
11 46878419 46940193 LRP4 0.115765939133166 NA NA NA NA NA 0 15
11 76368568 76381791 LRRC32 0.00979208328601602 NA NA NA NA NA 0 39
11 40135753 41481323 LRRC4C 0.0422390711052047 NA NA NA NA NA 0 15
11 10578513 10633236 LYVE1 0.0357768472748543 NA NA NA NA NA 0 25
11 63766030 63933578 MACROD1 0.00166643301241617 NA NA NA NA NA 0 132
11 46402306 46405375 MDK 0.0105788500797798 NA NA NA NA NA 0 15
11 119209652 119217383 MFRP 0.00153904890764926 NA NA NA NA NA 0 213
11 102660651 102668891 MMP1 0.111294342348013 NA NA NA NA NA 0 195
11 102641234 102651359 MMP10 0.0932952111971246 NA NA NA NA NA 0 34
11 102733467 102745765 MMP12 0.146693453361526 NA NA NA NA NA 0 29
11 102813724 102826464 MMP13 0.0163177601073636 NA NA NA NA NA 0 202
11 102447566 102496063 MMP20 0.00149949437837193 NA NA NA NA NA 0 235
11 102706532 102714534 MMP3 0.00310563722823324 NA NA NA NA NA 0 205
11 102391239 102401484 MMP7 0.140827126552118 NA NA NA NA NA 0 15
11 102582526 102597781 MMP8 0.0276983488155937 NA NA NA NA NA 0 15
11 30406040 30608419 MPPED2 0.00503990174521858 NA NA NA NA NA 0 135
11 118124118 118135251 MPZL2 0.00379130299780031 NA NA NA NA NA 0 201
11 94152895 94227074 MRE11A 0.00434839420671283 NA NA NA NA NA 0 109
11 68658744 68671303 MRPL21 0.00301410473626754 NA NA NA NA NA 0 149
11 10594638 10715535 MRVI1 0.0318277118947071 NA NA NA NA NA 0 57
11 61520114 61555990 MYRF 0.00114267152966236 NA NA NA NA NA 0 170
11 89864683 89926062 NAALAD2 0.00279296979763355 NA NA NA NA NA 0 54
11 64812290 64826021 NAALADL1 0.00380486066737309 NA NA NA NA NA 0 112
11 2965667 3013607 NAP1L4 0.205406588932799 NA NA NA NA NA 0 17
11 112831997 113149158 NCAM1 0.139013835826136 NA NA NA NA NA 0 54
11 17373273 17398888 NCR3LG1 0.00269385267834373 NA NA NA NA NA 0 187
11 20691117 21597227 NELL1 0.107094653657264 NA NA NA NA NA 0 40
11 7980971 7986973 NLRP10 0.00263312250681851 NA NA NA NA NA 0 332
11 114128509 114184007 NNMT 0.0107214634006111 NA NA NA NA NA 0 219
11 124609742 124617106 NRGN 0.00230910606266397 NA NA NA NA NA 0 236
11 9002123 9025596 NRIP3 0.00153214346125832 NA NA NA NA NA 0 122
11 64373646 64490660 NRXN2 0.000552422203565022 NA NA NA NA NA 0 118
11 131240373 132206716 NTM 0.261788229185105 NA NA NA NA NA 0 89
11 3692313 3819022 NUP98 0.00224440251423441 NA NA NA NA NA 0 200
11 62559595 62573774 NXF1 0.00195983116040345 NA NA NA NA NA 0 139
11 120081475 120101041 OAF 0.222599405431456 NA NA NA NA NA 0 15
11 7506619 7532608 OLFML1 0.0026369310927861 NA NA NA NA NA 0 290
11 76813883 76814377 OMP 0.00435628096629688 NA NA NA NA NA 0 210
11 59807748 59815517 OOSP2 0.00309585215283376 NA NA NA NA NA 0 133
11 132284871 133402414 OPCML 0.00363253153338045 NA NA NA NA NA 0 321
11 47199076 47207994 PACSIN3 0.00392486551131793 NA NA NA NA NA 0 52
11 117014983 117047610 PAFAH1B2 0.00466770968779738 NA NA NA NA NA 0 167
11 12398732 12552348 PARVA 0.00492562851316762 NA NA NA NA NA 0 328
11 125616188 125619762 PATE1 0.00171560662978014 NA NA NA NA NA 0 218
11 125703211 125709964 PATE4 0.029525727949468 NA NA NA NA NA 0 15
11 66615704 66725847 PC 0.00220670211386646 NA NA NA NA NA 0 56
11 117075053 117103241 PCSK7 0.24204144757365 NA NA NA NA NA 0 24
11 103777914 104035107 PDGFD 0.066475520407116 NA NA NA NA NA 0 163
11 34937376 35042138 PDHX 0.0743095149732084 NA NA NA NA NA 0 56
11 100900355 101001255 PGR 0.00163306861214849 NA NA NA NA NA 0 180
11 17099277 17229530 PIK3C2A 0.00317019990328987 NA NA NA NA NA 0 170
11 63340667 63384355 PLA2G16 0.00174401346186101 NA NA NA NA NA 0 144
11 16799842 17035990 PLEKHA7 0.0286373193242442 NA NA NA NA NA 0 119
11 818902 825573 PNPLA2 0.0035364949553227 NA NA NA NA NA 0 216
11 70116806 70230509 PPFIA1 0.00936555557337468 NA NA NA NA NA 0 128
11 73882144 73965748 PPME1 0.0171136629778568 NA NA NA NA NA 0 18
11 82534544 82681626 PRCP 0.0358117436626448 NA NA NA NA NA 0 162
11 64085560 64089283 PRDX5 0.00169139268985879 NA NA NA NA NA 0 121
11 57154267 57158130 PRG2 0.00336313292010935 NA NA NA NA NA 0 109
11 57144242 57148623 PRG3 0.00702599248525729 NA NA NA NA NA 0 114
11 20409076 20530840 PRMT3 0.00364736915428535 NA NA NA NA NA 0 315
11 32851489 32879669 PRRG4 0.00199296359936507 NA NA NA NA NA 0 104
11 14515329 14665181 PSMA1 0.00453226044251218 NA NA NA NA NA 0 98
11 13513602 13517728 PTH 0.00400839811067182 NA NA NA NA NA 0 180
11 48002113 48189670 PTPRJ 0.020906951567527 NA NA NA NA NA 0 15
11 112097088 112140678 PTS 0.00151023803437834 NA NA NA NA NA 0 120
11 119494120 119599794 PVRL1 0.00287038794466864 NA NA NA NA NA 0 228
11 66036004 66044963 RAB1B 0.00123995784546656 NA NA NA NA NA 0 69
11 36532259 36614706 RAG1 0.00408302681553708 NA NA NA NA NA 0 246
11 63304281 63313934 RARRES3 0.000833591720463939 NA NA NA NA NA 0 120
11 110045605 110167447 RDX 0.00854021928469296 NA NA NA NA NA 0 142
11 73087309 73108519 RELT 0.00775487573735627 NA NA NA NA NA 0 134
11 114310108 114321001 REXO2 0.028135354854847 NA NA NA NA NA 0 33
11 66824289 66839484 RHOD 0.00261682916267626 NA NA NA NA NA 0 59
11 3848208 3862213 RHOG 0.00239462768079575 NA NA NA NA NA 0 187
11 8127597 8190602 RIC3 0.00594947265577824 NA NA NA NA NA 0 272
11 124735282 124751366 ROBO3 0.00358564941595778 NA NA NA NA NA 0 261
11 124753587 124768396 ROBO4 0.00448614438882493 NA NA NA NA NA 0 272
11 809647 812880 RPLP2 0.00339388613188174 NA NA NA NA NA 0 217
11 75110530 75133324 RPS3 0.00240847079565528 NA NA NA NA NA 0 161
11 14299472 14386053 RRAS2 0.00357980983931819 NA NA NA NA NA 0 130
11 4115937 4160106 RRM1 0.00592442333436632 NA NA NA NA NA 0 204
11 18287721 18291524 SAA1 0.13746435717244 NA NA NA NA NA 0 27
11 18260770 18270190 SAA2 0.0665944347530286 NA NA NA NA NA 0 16
11 18252896 18258440 SAA4 0.285293991758983 NA NA NA NA NA 0 15
11 62009682 62012280 SCGB1D2 0.00205995692431491 NA NA NA NA NA 0 181
11 61976140 61981408 SCGB2A1 0.00104811028632709 NA NA NA NA NA 0 184
11 118032666 118047388 SCN2B 0.00284911009977539 NA NA NA NA NA 0 230
11 118004092 118023603 SCN4B 0.00090747958143447 NA NA NA NA NA 0 241
11 626431 627143 SCT 0.00301462266404359 NA NA NA NA NA 0 190
11 61197514 61215001 SDHAF2 0.000678656361045647 NA NA NA NA NA 0 183
11 57508963 57511026 SELH 0.00184466410916463 NA NA NA NA NA 0 110
11 57364860 57382326 SERPING1 0.301039985309516 NA NA NA NA NA 0 15
11 75273101 75283828 SERPINH1 0.0346918273682773 NA NA NA NA NA 0 30
11 64532078 64546258 SF1 0.00245023556567948 NA NA NA NA NA 0 122
11 124503009 124565603 SIAE 0.00353602231170283 NA NA NA NA NA 0 218
11 405716 417455 SIGIRR 0.00338330094036615 NA NA NA NA NA 0 148
11 215458 236931 SIRT3 0.00377114664019945 NA NA NA NA NA 0 121
11 62623518 62656352 SLC3A2 0.00268385635871595 NA NA NA NA NA 0 145
11 6411655 6416228 SMPD1 0.136689903477252 NA NA NA NA NA 0 132
11 124543694 124567414 SPA17 0.00401302599757572 NA NA NA NA NA 0 211
11 13983914 14289646 SPON1 0.134425309267859 NA NA NA NA NA 0 73
11 57093459 57103351 SSRP1 0.00191196197421991 NA NA NA NA NA 0 124
11 3875757 4114439 STIM1 0.00183743891006334 NA NA NA NA NA 0 181
11 63952744 63972015 STIP1 0.000809020479978218 NA NA NA NA NA 0 124
11 59480929 59573354 STX3 0.00369089305674831 NA NA NA NA NA 0 95
11 22835345 22851845 SVIP 0.00261622651823349 NA NA NA NA NA 0 161
11 9685624 9774538 SWAP70 0.162316538529176 NA NA NA NA NA 0 21
11 61282785 61348620 SYT7 0.00173885163707352 NA NA NA NA NA 0 174
11 1848709 1858751 SYT8 0.00148161527342651 NA NA NA NA NA 0 211
11 7260009 7490273 SYT9 0.00252671531527543 NA NA NA NA NA 0 283
11 6627526 6633898 TAF10 0.00271764600883545 NA NA NA NA NA 0 275
11 117070037 117075498 TAGLN 0.00305549587157744 NA NA NA NA NA 0 19
11 747329 765024 TALDO1 0.00859608777849206 NA NA NA NA NA 0 214
11 59620273 59634048 TCN1 0.0948315910425021 NA NA NA NA NA 0 25
11 78363876 79151992 TENM4 0.00228297739777062 NA NA NA NA NA 0 196
11 134118173 134123264 THYN1 0.00358699074833035 NA NA NA NA NA 0 327
11 126152960 126168740 TIRAP 0.103457665426132 NA NA NA NA NA 0 288
11 60691935 60704631 TMEM132A 0.290758771712411 NA NA NA NA NA 0 16
11 118401756 118417995 TMEM25 0.00399428802332627 NA NA NA NA NA 0 159
11 113558272 113577095 TMPRSS5 0.00362576939360937 NA NA NA NA NA 0 237
11 57480072 57508445 TMX2 0.00145867736363695 NA NA NA NA NA 0 111
11 1860219 1862910 TNNI2 0.00193288185115019 NA NA NA NA NA 0 219
11 1940792 1959936 TNNT3 0.00210669187954321 NA NA NA NA NA 0 211
11 1295601 1330884 TOLLIP 0.0153788225297687 NA NA NA NA NA 0 22
11 6634000 6640692 TPP1 0.0388036110874705 NA NA NA NA NA 0 15
11 118889142 118896164 TRAPPC4 0.00195891059887847 NA NA NA NA NA 0 164
11 6469843 6495689 TRIM3 0.00756446234158141 NA NA NA NA NA 0 15
11 18489883 18548779 TSG101 0.110743270123331 NA NA NA NA NA 0 164
11 2421718 2425106 TSSC4 0.00191231738251451 NA NA NA NA NA 0 268
11 43380482 43516483 TTC17 0.00309827027172723 NA NA NA NA NA 0 130
11 122526383 122685181 UBASH3B 0.0573652749445265 NA NA NA NA NA 0 89
11 57319129 57335757 UBE2L6 0.000585543142476671 NA NA NA NA NA 0 109
11 67758575 67772452 UNC93B1 0.00252992919559627 NA NA NA NA NA 0 148
11 17515442 17565963 USH1C 0.0039801001529628 NA NA NA NA NA 0 178
11 113668596 113746292 USP28 0.0029636592030668 NA NA NA NA NA 0 229
11 64002010 64006259 VEGFB 0.00265563374880577 NA NA NA NA NA 0 124
11 124617368 124622134 VSIG2 0.00129690625932048 NA NA NA NA NA 0 238
11 75897369 75921780 WNT11 0.00198086595080326 NA NA NA NA NA 0 178
11 58346584 58388515 ZFP91 0.00114049833212446 NA NA NA NA NA 0 101
