chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
2 120124497 120130126 DBI 0.0292463227382526 NA NA NA NA NA 0 314
2 220283099 220291461 DES 0.000786445829860174 NA NA NA NA NA 0 372
2 169921299 169952677 DHRS9 0.000401728822679882 NA NA NA NA NA 0 361
2 220143989 220151622 DNAJB2 0.00121733345517476 NA NA NA NA NA 0 369
2 183580999 183659191 DNAJC10 0.00357542982751646 NA NA NA NA NA 0 272
2 25166505 25194963 DNAJC27 0.0020340007624361 NA NA NA NA NA 0 222
2 230222345 230579274 DNER 0.000450029513598708 NA NA NA NA NA 0 493
2 74776153 74784681 DOK1 0.00210387390135389 NA NA NA NA NA 0 377
2 115199876 116603328 DPP10 0.000613187451835216 NA NA NA NA NA 0 369
2 162848751 162931052 DPP4 0.000844562143532407 NA NA NA NA NA 0 202
2 32092878 32264881 DPY30 0.00349671438706327 NA NA NA NA NA 0 284
2 27070615 27173219 DPYSL5 0.00234027379591851 NA NA NA NA NA 0 217
2 242615157 242626406 DTYMK 0.00944971118629696 NA NA NA NA NA 0 283
2 241499471 241503431 DUSP28 0.0254137729647921 NA NA NA NA NA 0 546
2 233344537 233352538 ECEL1 0.000372505743238266 NA NA NA NA NA 0 375
2 109510927 109605828 EDAR 0.0654051749071603 NA NA NA NA NA 0 15
2 207024309 207027652 EEF1B2 0.00110249102086946 NA NA NA NA NA 0 387
2 56093102 56151274 EFEMP1 0.0176491899971213 NA NA NA NA NA 0 271
2 233470767 233547491 EFHD1 0.00158352298414705 NA NA NA NA NA 0 371
2 62900986 63273622 EHBP1 0.00121095404211546 NA NA NA NA NA 0 200
2 233414762 233448354 EIF4E2 0.00127565134311698 NA NA NA NA NA 0 382
2 222282747 222438922 EPHA4 0.0271602739504683 NA NA NA NA NA 0 468
2 212240446 213403565 ERBB4 0.00166080917151427 NA NA NA NA NA 0 482
2 54014181 54045956 ERLEC1 0.00385673697649051 NA NA NA NA NA 0 300
2 88422510 88427635 FABP1 0.00514371492718496 NA NA NA NA NA 0 238
2 279558 288851 FAM150B 0.000482960244337853 NA NA NA NA NA 0 226
2 187558698 187630685 FAM171B 0.00904620088476574 NA NA NA NA NA 0 25
2 58386378 58468507 FANCL 0.000277923603146649 NA NA NA NA NA 0 251
2 163027194 163101661 FAP 0.0288706212070007 NA NA NA NA NA 0 15
2 219845809 219850379 FEV 0.000915570736142128 NA NA NA NA NA 0 350
2 24272571 24286551 FKBP1B 0.02252401152916 NA NA NA NA NA 0 35
2 179328391 179343327 FKBP7 0.0479110430303242 NA NA NA NA NA 0 225
2 216225163 216300895 FN1 0.0160726671244396 NA NA NA NA NA 0 359
2 27714750 27718112 FNDC4 0.00106402209941106 NA NA NA NA NA 0 224
2 183698002 183731890 FRZB 0.110644546237426 NA NA NA NA NA 0 245
2 171669723 171717661 GAD1 0.000849285247077634 NA NA NA NA NA 0 352
2 242716240 242743623 GAL3ST2 0.000423941977655816 NA NA NA NA NA 0 242
2 154728426 155310361 GALNT13 0.0037106860651717 NA NA NA NA NA 0 352
2 166604101 166651192 GALNT3 0.00116016758411303 NA NA NA NA NA 0 246
2 163175350 163228105 GCA 0.0194987133014321 NA NA NA NA NA 0 15
2 162999392 163008914 GCG 0.000677486700061158 NA NA NA NA NA 0 194
2 27719709 27746554 GCKR 0.00351039598206021 NA NA NA NA NA 0 234
2 20866424 20873418 GDF7 0.0032026270655378 NA NA NA NA NA 0 411
2 69201705 69208106 GKN1 0.000838642089588257 NA NA NA NA NA 0 303
2 69172364 69180102 GKN2 0.0768729090413824 NA NA NA NA NA 0 211
2 85912298 85925977 GNLY 0.20652461913276 NA NA NA NA NA 0 288
2 241375088 241407493 GPC1 0.0966227423670183 NA NA NA NA NA 0 608
2 27851114 27874375 GPN1 0.00213549901849201 NA NA NA NA NA 0 254
2 165349322 165478358 GRB14 0.000493823443896806 NA NA NA NA NA 0 256
2 189156396 189460653 GULP1 0.000173067492476196 NA NA NA NA NA 0 178
2 42994229 43019733 HAAO 0.00100787913957214 NA NA NA NA NA 0 354
2 172778958 172848599 HAT1 0.000420304543955785 NA NA NA NA NA 0 294
2 242166679 242256476 HDLBP 0.00136820015068182 NA NA NA NA NA 0 427
2 191054461 191208919 HIBCH 0.0456125809170371 NA NA NA NA NA 0 248
2 75061108 75120486 HK2 0.00737509945226748 NA NA NA NA NA 0 131
2 10443015 10567743 HPCAL1 0.0113759277766405 NA NA NA NA NA 0 603
2 128994290 129076151 HS6ST1 0.0190375764929898 NA NA NA NA NA 0 322
2 198351305 198381461 HSPD1 0.000439276901812642 NA NA NA NA NA 0 173
2 198364718 198368181 HSPE1 0.000192045353534134 NA NA NA NA NA 0 175
2 74756504 74760472 HTRA2 0.000801832773011037 NA NA NA NA NA 0 377
2 8818975 8824583 ID2 0.000437507985864635 NA NA NA NA NA 0 450
2 209100951 209130798 IDH1 0.0181335974585756 NA NA NA NA NA 0 21
2 217497551 217529159 IGFBP2 0.00381102151127539 NA NA NA NA NA 0 426
2 217536828 217560248 IGFBP5 0.00307031990354691 NA NA NA NA NA 0 419
2 219919142 219925189 IHH 0.00399379612314224 NA NA NA NA NA 0 17
2 102927989 103015218 IL18R1 0.155966825214784 NA NA NA NA NA 0 277
2 103035149 103069025 IL18RAP 0.00357022927878413 NA NA NA NA NA 0 264
2 113531492 113542167 IL1A 0.000778469531515451 NA NA NA NA NA 0 264
2 113587328 113594480 IL1B 0.000391079726259689 NA NA NA NA NA 0 253
2 113825547 113833427 IL1F10 0.000392359711562768 NA NA NA NA NA 0 254
2 102681004 102796334 IL1R1 0.023493525224821 NA NA NA NA NA 0 277
2 102608306 102645006 IL1R2 0.0825235881506866 NA NA NA NA NA 0 238
2 102927962 102968497 IL1RL1 0.276907130302473 NA NA NA NA NA 0 260
2 102803433 102856462 IL1RL2 0.0158250136942542 NA NA NA NA NA 0 281
2 113864791 113891593 IL1RN 0.0290724696521477 NA NA NA NA NA 0 262
2 113763038 113765621 IL36A 0.00107276908217241 NA NA NA NA NA 0 255
2 113779668 113810444 IL36B 0.000872166374659754 NA NA NA NA NA 0 259
2 113730780 113743242 IL36G 0.000513254417193816 NA NA NA NA NA 0 252
2 113670548 113676459 IL37 0.00145208662628247 NA NA NA NA NA 0 250
2 121103719 121109384 INHBB 0.0577292068532191 NA NA NA NA NA 0 411
2 160956177 161128399 ITGB6 0.000913512805458513 NA NA NA NA NA 0 244
2 231729354 231743963 ITM2C 0.00143244234677161 NA NA NA NA NA 0 419
2 96991069 96994091 ITPRIPL1 0.000585568111809311 NA NA NA NA NA 0 104
2 11052063 11054350 KCNF1 0.00130344488282967 NA NA NA NA NA 0 647
2 95963052 96051825 KCNIP3 0.000401995304252678 NA NA NA NA NA 0 57
2 143635067 143799890 KYNU 0.0795202823842263 NA NA NA NA NA 0 104
2 211295973 211342376 LANCL1 0.00749318228577178 NA NA NA NA NA 0 201
2 136545410 136594750 LCT 0.0939686707470199 NA NA NA NA NA 0 123
2 48859428 48982880 LHCGR 0.000422797858227071 NA NA NA NA NA 0 311
2 97371666 97405801 LMAN2L 0.00608822441101236 NA NA NA NA NA 0 106
2 74759541 74782817 LOXL3 0.00721325222256065 NA NA NA NA NA 0 365
2 140988992 142889270 LRP1B 0.00151226123489998 NA NA NA NA NA 0 519
2 169983619 170219195 LRP2 0.0012595300730349 NA NA NA NA NA 0 439
2 80515483 80531874 LRRTM1 0.000510744491137349 NA NA NA NA NA 0 357
2 76974845 77820445 LRRTM4 0.00346905564703273 NA NA NA NA NA 0 439
2 160628362 160761260 LY75 0.410649160538827 NA NA NA NA NA 0 270
2 99900701 99921205 LYG1 0.00032605243698012 NA NA NA NA NA 0 165
2 99858709 99871745 LYG2 0.000427451756306212 NA NA NA NA NA 0 162
2 133402426 133429152 LYPD1 0.000659601745228895 NA NA NA NA NA 0 409
2 39476407 39664453 MAP4K3 0.00147092222874788 NA NA NA NA NA 0 308
2 27193480 27250064 MAPRE3 0.000263763975704929 NA NA NA NA NA 0 200
2 119699742 119752236 MARCO 0.000533455639828767 NA NA NA NA NA 0 333
2 20191872 20212455 MATN3 0.235115162761351 NA NA NA NA NA 0 428
2 71336814 71357369 MCEE 0.00450267232416735 NA NA NA NA NA 0 408
2 136597196 136633996 MCM6 0.000120491349569292 NA NA NA NA NA 0 125
2 63815743 63834331 MDH1 0.00274908326399384 NA NA NA NA NA 0 166
2 32090129 32236299 MEMO1 0.000872466338085515 NA NA NA NA NA 0 275
2 99235569 99347589 MGAT4A 0.00059611807489927 NA NA NA NA NA 0 177
2 74379655 74406025 MOB1A 0.000947256532007 NA NA NA NA NA 0 290
2 216809213 216898819 MREG 0.00143129429599114 NA NA NA NA NA 0 441
2 27994584 28210954 MRPL33 0.000545426807749136 NA NA NA NA NA 0 241
2 47630108 47789450 MSH2 0.00105674731633732 NA NA NA NA NA 0 411
2 190920423 190927455 MSTN 0.00118625414885274 NA NA NA NA NA 0 205
2 74425689 74444692 MTHFD2 0.00611990546383603 NA NA NA NA NA 0 287
2 177134123 177202753 MTX2 0.000860805823179571 NA NA NA NA NA 0 340
2 191511472 191557492 NAB1 0.000540078856665803 NA NA NA NA NA 0 279
2 71291474 71306935 NAGK 0.0252230543478469 NA NA NA NA NA 0 408
2 106361354 106510730 NCK2 0.00113384279920971 NA NA NA NA NA 0 423
2 232318242 232348352 NCL 0.000373570003318234 NA NA NA NA NA 0 391
2 69622882 69664760 NFU1 0.00144210109585098 NA NA NA NA NA 0 286
2 219940039 220025587 NHEJ1 0.00871600864175086 NA NA NA NA NA 0 353
2 152126979 152146571 NMI 0.000899170172040795 NA NA NA NA NA 0 262
2 101086944 101099742 NMS 0.000567592375857901 NA NA NA NA NA 0 276
2 27650657 27665126 NRBP1 0.00115119021976326 NA NA NA NA NA 0 216
2 206546714 206662857 NRP2 0.0362238102023765 NA NA NA NA NA 0 388
2 50145643 51259674 NRXN1 0.00129573165280602 NA NA NA NA NA 0 412
2 139428342 139537918 NXPH2 0.000696022848562065 NA NA NA NA NA 0 247
2 10580094 10588630 ODC1 0.00131585487239474 NA NA NA NA NA 0 602
2 174937175 175113426 OLA1 0.0102125331450806 NA NA NA NA NA 0 433
2 60983365 61029220 PAPOLG 0.000961228585659454 NA NA NA NA NA 0 269
2 70314585 70316332 PCBP1 0.000452616181595278 NA NA NA NA NA 0 299
2 70484518 70508323 PCYOX1 0.145223906310799 NA NA NA NA NA 0 88
2 242792033 242801060 PDCD1 0.000456554629819418 NA NA NA NA NA 0 228
2 178487980 178973066 PDE11A 0.000407960860667775 NA NA NA NA NA 0 285
2 183004763 183387919 PDE1A 0.000772124429956047 NA NA NA NA NA 0 330
2 232597135 232650982 PDE6D 0.000490397788791254 NA NA NA NA NA 0 390
2 10923517 10978103 PDIA6 0.000455333924564295 NA NA NA NA NA 0 635
2 173420101 173489823 PDK1 0.0154900179217245 NA NA NA NA NA 0 438
2 216861052 216947678 PECR 0.00597600305596825 NA NA NA NA NA 0 381
2 42275160 42285668 PKDCC 0.00480823512864163 NA NA NA NA NA 0 18
2 160788519 160919121 PLA2R1 0.320664233907081 NA NA NA NA NA 0 266
2 68592305 68624585 PLEK 0.014228463216866 NA NA NA NA NA 0 409
2 25383722 25391772 POMC 0.00134935635619065 NA NA NA NA NA 0 233
2 170440850 170497916 PPIG 0.000759432088237006 NA NA NA NA NA 0 446
2 68405989 68483369 PPP3R1 0.00109754559366052 NA NA NA NA NA 0 427
2 238475217 238475818 PRLH 0.000585791692899671 NA NA NA NA NA 0 451
2 128176003 128186822 PROC 0.0143719288303789 NA NA NA NA NA 0 344
2 120517207 120741394 PTPN4 0.0015206649056438 NA NA NA NA NA 0 445
2 1635659 1748624 PXDN 0.0179133378737877 NA NA NA NA NA 0 326
2 37571717 37600465 QPCT 0.0477737128813379 NA NA NA NA NA 0 366
2 238482965 238510257 RAB17 0.000695843919572635 NA NA NA NA NA 0 463
2 65297835 65357240 RAB1A 0.00293884495314941 NA NA NA NA NA 0 406
2 120997640 121052289 RALB 0.0225226058572871 NA NA NA NA NA 0 48
2 238767536 238820756 RAMP1 0.000679606140147208 NA NA NA NA NA 0 463
2 28004231 28113965 RBKS 0.002606190204829 NA NA NA NA NA 0 215
2 79347488 79350545 REG1A 0.0807055817882405 NA NA NA NA NA 0 412
2 79312156 79315145 REG1B 0.0914620993765637 NA NA NA NA NA 0 407
2 79384132 79386879 REG3A 0.046018046027229 NA NA NA NA NA 0 368
2 79252812 79255631 REG3G 0.182239376897237 NA NA NA NA NA 0 379
2 20646835 20649200 RHOB 0.000679950918846048 NA NA NA NA NA 0 437
2 3592383 3606206 RNASEH1 0.000915450690166942 NA NA NA NA NA 0 624
2 151324709 151395525 RND3 0.000880970847022303 NA NA NA NA NA 0 328
2 101887681 101925163 RNF149 0.000814648442462302 NA NA NA NA NA 0 302
2 11319887 11488456 ROCK2 0.00227687336072593 NA NA NA NA NA 0 658
2 210867289 210886300 RPE 0.00386960649932739 NA NA NA NA NA 0 200
2 88991162 89050452 RPIA 0.0158423716279121 NA NA NA NA NA 0 189
2 55459039 55462989 RPS27A 0.000859688073724182 NA NA NA NA NA 0 269
2 3622795 3628509 RPS7 0.00140222233041808 NA NA NA NA NA 0 612
2 219433303 219461803 RQCD1 0.00181434179209372 NA NA NA NA NA 0 331
2 10262455 10271545 RRM2 0.000529696513563472 NA NA NA NA NA 0 603
2 200134223 200335989 SATB2 0.00041353429815588 NA NA NA NA NA 0 202
2 97525453 97536494 SEMA4C 0.0237087345250115 NA NA NA NA NA 0 73
2 74881355 74909186 SEMA4F 0.00150033020841492 NA NA NA NA NA 0 385
2 110300559 110371783 SEPT10 0.000598568452596402 NA NA NA NA NA 0 200
2 224839829 224904036 SERPINE2 0.176671308796785 NA NA NA NA NA 0 311
2 85884437 85895864 SFTPB 0.0881649411758861 NA NA NA NA NA 0 284
2 73169165 73302747 SFXN5 0.000588170695854099 NA NA NA NA NA 0 217
2 27476552 27498685 SLC30A3 0.00119244720981438 NA NA NA NA NA 0 15
2 44502599 44548633 SLC3A1 0.00049743508342149 NA NA NA NA NA 0 398
2 70508494 70520903 SNRPG 0.000838229730446428 NA NA NA NA NA 0 291
2 27593389 27599995 SNX17 0.00128165027264761 NA NA NA NA NA 0 197
2 39208537 39351486 SOS1 0.000783948690227505 NA NA NA NA NA 0 266
2 32288680 32382706 SPAST 0.00127845229601179 NA NA NA NA NA 0 272
2 73114489 73119287 SPR 0.000415083903825552 NA NA NA NA NA 0 193
2 38970741 38978636 SRSF7 0.00210697089328593 NA NA NA NA NA 0 271
2 170648443 170668574 SSB 0.000660351733236176 NA NA NA NA NA 0 442
2 86066267 86116137 ST3GAL5 0.00123878825098544 NA NA NA NA NA 0 288
2 74056086 74100786 STAMBP 0.00336747230599014 NA NA NA NA NA 0 220
2 191829084 191885686 STAT1 0.00189504297722023 NA NA NA NA NA 0 320
2 220110177 220115059 STK16 0.000888051058687322 NA NA NA NA NA 0 360
2 196998290 197041227 STK17B 0.000420352790999682 NA NA NA NA NA 0 208
2 108905095 108926371 SULT1C2 0.00124992388524603 NA NA NA NA NA 0 245
2 161993419 162092732 TANK 0.000563047687017308 NA NA NA NA NA 0 220
2 188328957 188430487 TFPI 0.00125356320320353 NA NA NA NA NA 0 141
2 202484907 202508293 TMEM237 0.000418983465266743 NA NA NA NA NA 0 254
2 112812800 112876895 TMEM87B 0.0010099938720328 NA NA NA NA NA 0 304
2 152214106 152236560 TNFAIP6 0.152671924801182 NA NA NA NA NA 0 259
2 24300303 24308731 TP53I3 0.0581348877192242 NA NA NA NA NA 0 216
2 1377995 1547483 TPO 0.000543584712434933 NA NA NA NA NA 0 483
2 73956231 73964527 TPRKB 0.000280950723433002 NA NA NA NA NA 0 226
2 85048774 85134132 TRABD2A 0.000280094244930698 NA NA NA NA NA 0 288
2 12857015 12882860 TRIB2 0.000296793877927189 NA NA NA NA NA 0 433
2 122494679 122525429 TSN 0.000699140938413012 NA NA NA NA NA 0 342
2 113239731 113299316 TTL 0.00345425264121149 NA NA NA NA NA 0 278
2 179390716 179695529 TTN 0.000555568183527764 NA NA NA NA NA 0 323
2 238875469 238951236 UBE2F 0.00398532152271699 NA NA NA NA NA 0 505
2 136499189 136542625 UBXN4 0.000146132463850651 NA NA NA NA NA 0 118
2 64068074 64118696 UGP2 0.000925421398533041 NA NA NA NA NA 0 239
2 234668894 234681945 UGT1A1 0.0256951112198014 NA NA NA NA NA 0 530
2 234600253 234681946 UGT1A6 0.0390106119845193 NA NA NA NA NA 0 541
2 234526291 234681956 UGT1A8 0.00116765895653611 NA NA NA NA NA 0 564
2 106709759 106810795 UXS1 0.00730860752499456 NA NA NA NA NA 0 429
2 85788685 85809154 VAMP8 0.000429573325071715 NA NA NA NA NA 0 284
2 36923833 37041935 VIT 0.0951780648439932 NA NA NA NA NA 0 420
2 17720393 17838285 VSNL1 0.000657289081340776 NA NA NA NA NA 0 397
2 215275789 215443683 VWC2L 0.000769379177091813 NA NA NA NA NA 0 283
2 219745085 219764303 WNT10A 0.000492673966535631 NA NA NA NA NA 0 360
2 31557187 31637581 XDH 0.00228963827487164 NA NA NA NA NA 0 320
2 9724101 9771143 YWHAQ 0.00075559428030517 NA NA NA NA NA 0 526
2 98330023 98356325 ZAP70 0.00058274916530976 NA NA NA NA NA 0 152
