chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
12 15034115 15038860 MGP 0.0318593917078974 NA NA NA NA NA 0 305
12 121124672 121139667 MLEC 0.000474274098969009 NA NA NA NA NA 0 262
12 109991542 110011679 MMAB 0.0581897815534341 NA NA NA NA NA 0 235
12 132312938 132336328 MMP17 0.000381263362794839 NA NA NA NA NA 0 519
12 56229217 56236750 MMP19 0.0110029896835915 NA NA NA NA NA 0 243
12 65672423 65882024 MSRB3 0.000307684520797759 NA NA NA NA NA 0 347
12 55224303 55252177 MUCL1 0.000387366452670888 NA NA NA NA NA 0 336
12 110011060 110035067 MVK 0.000248653985622874 NA NA NA NA NA 0 230
12 101962131 102079796 MYBPC1 0.00346788832779255 NA NA NA NA NA 0 386
12 56546040 56553431 MYL6B 0.000504566811201418 NA NA NA NA NA 0 231
12 57482677 57489259 NAB2 0.000195608238709192 NA NA NA NA NA 0 215
12 57106212 57125412 NACA 0.00119847436906234 NA NA NA NA NA 0 215
12 76438670 76478813 NAP1L1 0.0003497033443242 NA NA NA NA NA 0 373
12 44902058 45315631 NELL2 0.000559672631729504 NA NA NA NA NA 0 264
12 53900474 53901422 NPFF 0.00076594847913621 NA NA NA NA NA 0 334
12 100867486 100958191 NR1H4 0.00108584346211735 NA NA NA NA NA 0 345
12 52416616 52453291 NR4A1 0.000828913216646892 NA NA NA NA NA 0 441
12 104164231 104234975 NT5DC3 0.0197148305918734 NA NA NA NA NA 0 435
12 5541278 5630702 NTF3 0.0124183975533132 NA NA NA NA NA 0 578
12 96051583 96184930 NTN4 0.0277875250963132 NA NA NA NA NA 0 435
12 86268073 86276770 NTS 0.00101073706245346 NA NA NA NA NA 0 129
12 113344582 113369990 OAS1 0.00251242932156621 NA NA NA NA NA 0 302
12 10310902 10324737 OLR1 0.00679929558512429 NA NA NA NA NA 0 214
12 56498103 56507691 PA2G4 0.00113082838927677 NA NA NA NA NA 0 217
12 3900213 3982608 PARP11 0.00166668260969684 NA NA NA NA NA 0 657
12 79968759 80084877 PAWR 0.00124022789137072 NA NA NA NA NA 0 267
12 20522179 20837315 PDE3A 0.00134643320200636 NA NA NA NA NA 0 455
12 118573663 118583389 PEBP1 0.124636911657139 NA NA NA NA NA 0 59
12 7341281 7371170 PEX5 0.000380578348482583 NA NA NA NA NA 0 163
12 53689075 53693234 PFDN5 0.00147061219821799 NA NA NA NA NA 0 333
12 48498922 48540187 PFKM 0.015355428755976 NA NA NA NA NA 0 305
12 6802958 6809966 PIANP 0.0170827130655532 NA NA NA NA NA 0 306
12 130822432 130857182 PIWIL1 0.00110137903544426 NA NA NA NA NA 0 770
12 32943679 33049774 PKP2 0.00835376418658726 NA NA NA NA NA 0 298
12 120759914 120765592 PLA2G1B 0.000597393034275966 NA NA NA NA NA 0 278
12 14656595 14721283 PLBD1 0.000726784365638942 NA NA NA NA NA 0 340
12 113796371 113827203 PLBD2 0.00121073739132697 NA NA NA NA NA 0 370
12 94542499 94701451 PLXNC1 0.176395160815683 NA NA NA NA NA 0 492
12 56347889 56367101 PMEL 0.0363370129344981 NA NA NA NA NA 0 20
12 111157485 111180744 PPP1CC 0.000922475793660179 NA NA NA NA NA 0 136
12 54969171 54982443 PPP1R1A 0.00110948278863062 NA NA NA NA NA 0 322
12 108126643 108155049 PRDM4 0.000736587655904279 NA NA NA NA NA 0 327
12 57125380 57146157 PRIM1 0.000563443232413532 NA NA NA NA NA 0 213
12 122326637 122356203 PSMD9 0.00859562025238243 NA NA NA NA NA 0 275
12 57057127 57082159 PTGES3 0.000395352228833077 NA NA NA NA NA 0 227
12 28111017 28125638 PTHLH 0.010519689775191 NA NA NA NA NA 0 320
12 112856155 112947717 PTPN11 0.000569560954800999 NA NA NA NA NA 0 189
12 7055631 7070479 PTPN6 0.000149578861184911 NA NA NA NA NA 0 248
12 71031853 71314623 PTPRR 0.000286691694425057 NA NA NA NA NA 0 337
12 132413745 132428406 PUS1 0.000947961846878009 NA NA NA NA NA 0 528
12 9301436 9360966 PZP 0.0319784623673515 NA NA NA NA NA 0 96
12 72148654 72184699 RAB21 0.00293207805710897 NA NA NA NA NA 0 269
12 120532899 120555306 RAB35 0.00042497124467464 NA NA NA NA NA 0 318
12 56367697 56388490 RAB5B 0.000901731150345349 NA NA NA NA NA 0 238
12 50370706 50426919 RACGAP1 0.000692482726946953 NA NA NA NA NA 0 187
12 131356424 131362223 RAN 0.000863232671569299 NA NA NA NA NA 0 727
12 114254543 114404176 RBM19 0.000975536995237719 NA NA NA NA NA 0 510
12 7276280 7281538 RBP5 0.00340735849957009 NA NA NA NA NA 0 173
12 57345219 57353158 RDH16 0.000433300820648153 NA NA NA NA NA 0 215
12 21621845 21654603 RECQL 0.0977438511101996 NA NA NA NA NA 0 18
12 15260717 15501609 RERG 0.000885195169853853 NA NA NA NA NA 0 365
12 49250928 49259681 RND1 0.000136977923018465 NA NA NA NA NA 0 216
12 121837844 121868389 RNF34 0.00121738061281174 NA NA NA NA NA 0 266
12 56598285 56615717 RNF41 0.000331846578467189 NA NA NA NA NA 0 236
12 113860042 113876081 SDSL 0.0279351290993893 NA NA NA NA NA 0 261
12 109015686 109027735 SELPLG 0.0268676234234859 NA NA NA NA NA 0 272
12 57623110 57628718 SHMT2 0.00113949136235322 NA NA NA NA NA 0 202
12 105196331 105352522 SLC41A2 0.000681498910085132 NA NA NA NA NA 0 411
12 51785101 51902980 SLC4A8 0.000554421783875162 NA NA NA NA NA 0 329
12 101549271 101610166 SLC5A8 0.000992683163247089 NA NA NA NA NA 0 387
12 27619743 27655118 SMCO2 0.000824719869359737 NA NA NA NA NA 0 310
12 96252706 96297606 SNRPF 0.00128258994449237 NA NA NA NA NA 0 365
12 103981051 104160505 STAB2 0.000505157292569186 NA NA NA NA NA 0 465
12 57489191 57525922 STAT6 0.0178106472540407 NA NA NA NA NA 0 27
12 131274145 131323811 STX2 0.000882772491617256 NA NA NA NA NA 0 749
12 118814185 118855840 SUDS3 0.000830429790460317 NA NA NA NA NA 0 547
12 56390964 56400425 SUOX 0.000320509021017595 NA NA NA NA NA 0 243
12 6560856 6575683 TAPBPL 0.574229751750664 NA NA NA NA NA 0 378
12 53894705 53900215 TARBP2 0.00174926676337102 NA NA NA NA NA 0 336
12 64845660 64895888 TBK1 0.000348660323789173 NA NA NA NA NA 0 266
12 115108059 115121969 TBX3 0.000746939000962486 NA NA NA NA NA 0 517
12 114791736 114846247 TBX5 0.00138999117097809 NA NA NA NA NA 0 535
12 124155660 124192948 TCTN2 0.000673400130172137 NA NA NA NA NA 0 357
12 3068496 3149839 TEAD4 0.00193466067655519 NA NA NA NA NA 0 714
12 117476728 117537284 TESC 0.132383864383333 NA NA NA NA NA 0 548
12 56810903 56843187 TIMELESS 0.000665114858898766 NA NA NA NA NA 0 234
12 94960900 95044338 TMCC3 0.000544676395263828 NA NA NA NA NA 0 526
12 124069078 124083116 TMED2 0.00103717803459915 NA NA NA NA NA 0 331
12 108983622 108992096 TMEM119 0.000163596073788207 NA NA NA NA NA 0 326
12 125671382 126146917 TMEM132B 0.017114152172362 NA NA NA NA NA 0 722
12 128751948 129192460 TMEM132C 0.000715395863055371 NA NA NA NA NA 0 983
12 129556270 130388211 TMEM132D 0.0844940812268594 NA NA NA NA NA 0 1139
12 10323141 10344400 TMEM52B 0.00120379105373056 NA NA NA NA NA 0 239
12 98909290 98944157 TMPO 0.00147201286917385 NA NA NA NA NA 0 332
12 6437923 6451280 TNFRSF1A 0.00535778885849229 NA NA NA NA NA 0 48
12 6976283 6980112 TPI1 0.00132164923901297 NA NA NA NA NA 0 268
12 120881764 120884215 TRIAP1 0.000552490553877804 NA NA NA NA NA 0 266
12 44187526 44200178 TWF1 0.00182531831003386 NA NA NA NA NA 0 226
12 104609557 104744061 TXNRD1 0.00103621939911049 NA NA NA NA NA 0 416
12 125396150 125401914 UBC 0.00120158624489042 NA NA NA NA NA 0 604
12 93799449 93836038 UBE2N 0.00205690681207391 NA NA NA NA NA 0 441
12 62654119 62811211 USP15 0.0151244472670438 NA NA NA NA NA 0 358
12 6571403 6580153 VAMP1 0.000888931988165426 NA NA NA NA NA 0 375
12 48235320 48336831 VDR 0.000475470706232933 NA NA NA NA NA 0 338
12 110928902 110939922 VPS29 0.000407244222351025 NA NA NA NA NA 0 168
12 118501398 118573831 VSIG10 0.0010479536681375 NA NA NA NA NA 0 508
12 6058040 6233936 VWF 0.0157316067279102 NA NA NA NA NA 0 536
12 65444406 65515346 WIF1 0.00292440402572274 NA NA NA NA NA 0 326
12 108523248 108644314 WSCD2 0.000483642482508631 NA NA NA NA NA 0 369
12 69753483 69784576 YEATS4 0.00135045573184992 NA NA NA NA NA 0 60
12 133707161 133736051 ZNF10 0.000151794171764131 NA NA NA NA NA 0 221
