chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
17 7293046 7298161 PLSCR3 0.00288397914373287 NA NA NA NA NA 0 258
17 37219556 37310647 PLXDC1 0.000523399845017673 NA NA NA NA NA 0 163
17 37824234 37826728 PNMT 0.000560692867845363 NA NA NA NA NA 0 87
17 46018872 46025654 PNPO 0.000748728550245652 NA NA NA NA NA 0 90
17 58677544 58741849 PPM1D 0.000536488735113148 NA NA NA NA NA 0 16
17 42018172 42019836 PPY 0.00128718607950081 NA NA NA NA NA 0 20
17 64298754 64806861 PRKCA 0.0619498988957498 NA NA NA NA NA 0 83
17 74305567 74380602 PRPSAP1 0.00501697129345322 NA NA NA NA NA 0 198
17 18743398 18834581 PRPSAP2 0.00525680551044318 NA NA NA NA NA 0 62
17 36908989 36920484 PSMB3 0.00140809090734501 NA NA NA NA NA 0 214
17 4699439 4701790 PSMB6 0.00143497859951872 NA NA NA NA NA 0 286
17 30771279 30810336 PSMD11 0.000666776265959468 NA NA NA NA NA 0 18
17 40976402 40995774 PSME3 0.00118603077840606 NA NA NA NA NA 0 75
17 57751997 57784987 PTRH2 0.00666461859698092 NA NA NA NA NA 0 66
17 79890260 79900288 PYCR1 0.00154011762421539 NA NA NA NA NA 0 94
17 42030106 42081837 PYY 0.011282402821329 NA NA NA NA NA 0 141
17 40276994 40311269 RAB5C 0.00178204557128307 NA NA NA NA NA 0 121
17 79989500 79992080 RAC3 0.000481583620958173 NA NA NA NA NA 0 32
17 33338368 33448512 RAD51L3 0.00154472195992875 NA NA NA NA NA 0 179
17 9799637 9808938 RCVRN 0.00365395620245582 NA NA NA NA NA 0 357
17 33333009 33416338 RFFL 0.00101378726122753 NA NA NA NA NA 0 206
17 80005778 80009707 RFNG 0.00175655819472475 NA NA NA NA NA 0 102
17 56429861 56494956 RNF43 0.00280641768450872 NA NA NA NA NA 0 120
17 57970447 58027925 RPS6KB1 0.00440215302856954 NA NA NA NA NA 0 46
17 7529552 7531194 SAT2 0.0210056499963777 NA NA NA NA NA 0 15
17 1537152 1549041 SCARF1 0.354178354280483 NA NA NA NA NA 0 114
17 5112256 5138155 SCIMP 0.00136768335708797 NA NA NA NA NA 0 176
17 10583654 10601692 SCO1 0.000687454656987217 NA NA NA NA NA 0 260
17 26975374 26989207 SDF2 0.00125199742754292 NA NA NA NA NA 0 120
17 80278900 80291950 SECTM1 0.107053480888226 NA NA NA NA NA 0 15
17 1665253 1680868 SERPINF1 0.14768498039776 NA NA NA NA NA 0 68
17 1646130 1658562 SERPINF2 0.0434320484639922 NA NA NA NA NA 0 196
17 7517382 7536700 SHBG 0.0565354691514236 NA NA NA NA NA 0 26
17 18231187 18266856 SHMT1 0.190722203595481 NA NA NA NA NA 0 25
17 80186273 80219005 SLC16A3 0.000291154721127193 NA NA NA NA NA 0 127
17 78193498 78227299 SLC26A11 0.00249583747409335 NA NA NA NA NA 0 249
17 62538413 62739428 SMURF2 0.00153819154908191 NA NA NA NA NA 0 68
17 76352864 76356158 SOCS3 0.00400922087867501 NA NA NA NA NA 0 320
17 36508111 36556020 SOCS7 0.00419710899019776 NA NA NA NA NA 0 133
17 41831099 41836156 SOST 0.002431557848752 NA NA NA NA NA 0 115
17 31297394 31324895 SPACA3 0.000679536806791784 NA NA NA NA NA 0 270
17 48620419 48633213 SPATA20 0.227527690052172 NA NA NA NA NA 0 15
17 74372665 74383941 SPHK1 0.0179278821920598 NA NA NA NA NA 0 202
17 47676246 47755596 SPOP 0.00233478355647971 NA NA NA NA NA 0 239
17 74620843 74639920 ST6GALNAC1 0.00160667858239993 NA NA NA NA NA 0 266
17 74559792 74583038 ST6GALNAC2 0.00371808627638217 NA NA NA NA NA 0 260
17 40465342 40540586 STAT3 0.0772475906037815 NA NA NA NA NA 0 16
17 40351186 40428725 STAT5B 0.000700387942676819 NA NA NA NA NA 0 111
17 9153788 9479908 STX8 0.0335384924652095 NA NA NA NA NA 0 89
17 73163408 73179078 SUMO2 0.00109319989095735 NA NA NA NA NA 0 150
17 47915671 47925379 TAC4 0.00108001314626616 NA NA NA NA NA 0 281
17 61678231 61685725 TACO1 0.00141281011551101 NA NA NA NA NA 0 116
17 34136459 34191634 TAF15 0.00216393955925998 NA NA NA NA NA 0 170
17 3566196 3571976 TAX1BP3 0.0123267894359679 NA NA NA NA NA 0 243
17 38214543 38250120 THRA 0.00104725714660801 NA NA NA NA NA 0 117
17 76849059 76921469 TIMP2 0.0113981572484023 NA NA NA NA NA 0 381
17 76170160 76183314 TK1 0.00251941170935523 NA NA NA NA NA 0 382
17 41363854 41372061 TMEM106A 0.00318571138151134 NA NA NA NA NA 0 98
17 42264338 42269099 TMUB2 0.00208293547396172 NA NA NA NA NA 0 140
17 16832849 16875432 TNFRSF13B 0.00236003959236686 NA NA NA NA NA 0 178
17 7452208 7464925 TNFSF12 0.0212972047502754 NA NA NA NA NA 0 17
17 38632080 38657849 TNS4 0.00220074795353734 NA NA NA NA NA 0 171
17 52976748 53039310 TOM1L1 0.00142589373240798 NA NA NA NA NA 0 221
17 17746828 17875736 TOM1L2 0.000992153692709049 NA NA NA NA NA 0 104
17 7565097 7590856 TP53 0.00153198469973445 NA NA NA NA NA 0 264
17 27893070 27900175 TP53I13 0.000328763002256535 NA NA NA NA NA 0 77
17 27071002 27077974 TRAF4 0.000771161556907692 NA NA NA NA NA 0 113
17 16284112 16286059 UBB 0.000998525912328156 NA NA NA NA NA 0 112
17 4172554 4269923 UBE2G1 0.00183455756671314 NA NA NA NA NA 0 304
17 80332153 80333462 UTS2R 0.000992160924805018 NA NA NA NA NA 0 131
17 8062467 8066864 VAMP2 0.000521938997626564 NA NA NA NA NA 0 19
17 41166622 41177140 VAT1 0.00220825745119114 NA NA NA NA NA 0 15
17 40925454 40931617 VPS25 0.000436273488130828 NA NA NA NA NA 0 31
17 26691290 26700110 VTN 0.00361111164802946 NA NA NA NA NA 0 115
17 73841780 73852588 WBP2 0.00055788541951504 NA NA NA NA NA 0 180
17 48912011 48919709 WFIKKN2 0.187968078216745 NA NA NA NA NA 0 15
17 7191571 7197934 YBX2 0.00288436285910555 NA NA NA NA NA 0 252
17 1247566 1303672 YWHAE 0.00186393566205485 NA NA NA NA NA 0 220
17 11880756 11900827 ZNF18 0.000825471871043177 NA NA NA NA NA 0 250
17 38024417 38034149 ZPBP2 0.00156342134257173 NA NA NA NA NA 0 83
