chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
17 41322498 41363708 NBR1 0.00120465694683249 NA NA NA NA NA 0 197
17 7218947 7232712 NEURL4 0.00109123823091227 NA NA NA NA NA 0 546
17 46125691 46138849 NFE2L1 0.000831487931109444 NA NA NA NA NA 0 199
17 47572655 47592379 NGFR 0.000266019669603874 NA NA NA NA NA 0 434
17 7308193 7323179 NLGN2 0.000921189438498453 NA NA NA NA NA 0 529
17 5402747 5522744 NLRP1 0.00112589763545428 NA NA NA NA NA 0 575
17 49230897 49239789 NME1 0.00062383955756846 NA NA NA NA NA 0 401
17 49230951 49249105 NME2 0.0101843873644642 NA NA NA NA NA 0 399
17 43128978 43186384 NMT1 0.00142820117503153 NA NA NA NA NA 0 240
17 54671060 54672951 NOG 0.0352364286840336 NA NA NA NA NA 0 87
17 79910388 79919716 NOTUM 0.0149231736077876 NA NA NA NA NA 0 66
17 79523913 79615495 NPLOC4 0.000524338738926554 NA NA NA NA NA 0 523
17 78440948 78451643 NPTX1 0.0991958287766527 NA NA NA NA NA 0 583
17 38249040 38256978 NR1D1 0.000543029633260611 NA NA NA NA NA 0 257
17 44668035 44834830 NSF 0.00686968569690503 NA NA NA NA NA 0 15
17 73126320 73127890 NT5C 0.0671623284869324 NA NA NA NA NA 0 15
17 17206649 17250977 NT5M 0.00695144572994321 NA NA NA NA NA 0 290
17 8924859 9147317 NTN1 0.105616700664592 NA NA NA NA NA 0 708
17 47653220 47661189 NXPH3 0.000431713333353653 NA NA NA NA NA 0 444
17 29599031 29624557 OMG 0.00603543186875251 NA NA NA NA NA 0 15
17 1945327 1946724 OVCA2 0.00387489863641537 NA NA NA NA NA 0 682
17 79801035 79818570 P4HB 0.0132932839878128 NA NA NA NA NA 0 502
17 48172101 48189516 PDK2 0.000354259777424051 NA NA NA NA NA 0 489
17 36921942 36956379 PIP4K2B 0.000923677298620687 NA NA NA NA NA 0 333
17 1421012 1466110 PITPNA 0.00137290824104138 NA NA NA NA NA 0 706
17 37219556 37310647 PLXDC1 0.00122155723434982 NA NA NA NA NA 0 281
17 37824234 37826728 PNMT 0.000358515214989756 NA NA NA NA NA 0 256
17 46018872 46025654 PNPO 0.00100229900883696 NA NA NA NA NA 0 201
17 58677544 58741849 PPM1D 9.09076377087447e-05 NA NA NA NA NA 0 230
17 42018172 42019836 PPY 0.00137447938325685 NA NA NA NA NA 0 222
17 64298754 64806861 PRKCA 0.00513771342788737 NA NA NA NA NA 0 550
17 74305567 74380602 PRPSAP1 0.00427995659891041 NA NA NA NA NA 0 528
17 18743398 18834581 PRPSAP2 0.0015631550044194 NA NA NA NA NA 0 18
17 36908989 36920484 PSMB3 7.26401369979911e-05 NA NA NA NA NA 0 335
17 4699439 4701790 PSMB6 0.00108692029903521 NA NA NA NA NA 0 470
17 30771279 30810336 PSMD11 0.00131505584528227 NA NA NA NA NA 0 418
17 40976402 40995774 PSME3 0.00061148652943734 NA NA NA NA NA 0 188
17 57751997 57784987 PTRH2 0.000531838929318621 NA NA NA NA NA 0 127
17 79890260 79900288 PYCR1 0.000585034153751541 NA NA NA NA NA 0 489
17 42030106 42081837 PYY 0.00579676657781663 NA NA NA NA NA 0 235
17 40276994 40311269 RAB5C 0.000634649395460419 NA NA NA NA NA 0 228
17 79989500 79992080 RAC3 0.000828522898031804 NA NA NA NA NA 0 474
17 9799637 9808938 RCVRN 9.34117930507957e-05 NA NA NA NA NA 0 684
17 33333009 33416338 RFFL 0.000457317343746493 NA NA NA NA NA 0 438
17 80005778 80009707 RFNG 0.000937764681287511 NA NA NA NA NA 0 454
17 56429861 56494956 RNF43 0.000767349638096783 NA NA NA NA NA 0 337
17 57970447 58027925 RPS6KB1 0.000321216183681786 NA NA NA NA NA 0 140
17 7529552 7531194 SAT2 0.0304110020048976 NA NA NA NA NA 0 469
17 1537152 1549041 SCARF1 0.106555612661341 NA NA NA NA NA 0 703
17 5112256 5138155 SCIMP 0.000627707120114542 NA NA NA NA NA 0 557
17 10583654 10601692 SCO1 0.000210816078564237 NA NA NA NA NA 0 669
17 26975374 26989207 SDF2 0.0266909512413024 NA NA NA NA NA 0 215
17 80278900 80291950 SECTM1 0.0204840209802852 NA NA NA NA NA 0 409
17 1665253 1680868 SERPINF1 0.055047341728773 NA NA NA NA NA 0 719
17 1646130 1658562 SERPINF2 0.0277575659261371 NA NA NA NA NA 0 732
17 7517382 7536700 SHBG 0.028313647182337 NA NA NA NA NA 0 480
17 18231187 18266856 SHMT1 0.188078791955953 NA NA NA NA NA 0 210
17 80186273 80219005 SLC16A3 0.000645831624371333 NA NA NA NA NA 0 440
17 78193498 78227299 SLC26A11 0.0010918458100255 NA NA NA NA NA 0 715
17 62538413 62739428 SMURF2 0.000550600718558267 NA NA NA NA NA 0 346
17 76352864 76356158 SOCS3 0.000737196712845913 NA NA NA NA NA 0 845
17 36508111 36556020 SOCS7 0.000347268279133879 NA NA NA NA NA 0 367
17 41831099 41836156 SOST 0.000725628531213982 NA NA NA NA NA 0 216
17 31297394 31324895 SPACA3 0.0010149191433411 NA NA NA NA NA 0 469
17 48620419 48633213 SPATA20 0.0556443310004777 NA NA NA NA NA 0 438
17 74372665 74383941 SPHK1 0.00629644515687344 NA NA NA NA NA 0 535
17 47676246 47755596 SPOP 0.000667203225066011 NA NA NA NA NA 0 480
17 74620843 74639920 ST6GALNAC1 0.00030056608178367 NA NA NA NA NA 0 599
17 74559792 74583038 ST6GALNAC2 0.000716822078092709 NA NA NA NA NA 0 584
17 40465342 40540586 STAT3 0.0146476236292412 NA NA NA NA NA 0 235
17 40351186 40428725 STAT5B 0.000574458842280339 NA NA NA NA NA 0 228
17 9153788 9479908 STX8 0.00158545997631364 NA NA NA NA NA 0 732
17 73163408 73179078 SUMO2 0.00112772174279264 NA NA NA NA NA 0 446
17 47915671 47925379 TAC4 0.000784078580024172 NA NA NA NA NA 0 482
17 61678231 61685725 TACO1 0.000466948188411402 NA NA NA NA NA 0 234
17 34136459 34191634 TAF15 0.00114674369647249 NA NA NA NA NA 0 345
17 3566196 3571976 TAX1BP3 0.00519910460584242 NA NA NA NA NA 0 645
17 38214543 38250120 THRA 0.000764038331408419 NA NA NA NA NA 0 267
17 76849059 76921469 TIMP2 0.0050983849885945 NA NA NA NA NA 0 805
17 76170160 76183314 TK1 0.00079053359159047 NA NA NA NA NA 0 781
17 41363854 41372061 TMEM106A 0.00178173104801734 NA NA NA NA NA 0 193
17 42264338 42269099 TMUB2 0.000541421433595898 NA NA NA NA NA 0 232
17 16832849 16875432 TNFRSF13B 0.0005480922138459 NA NA NA NA NA 0 273
17 7452208 7464925 TNFSF12 0.0651942777446838 NA NA NA NA NA 0 484
17 38632080 38657849 TNS4 0.000324218505683668 NA NA NA NA NA 0 237
17 52976748 53039310 TOM1L1 0.000537157046941818 NA NA NA NA NA 0 356
17 17746828 17875736 TOM1L2 0.000327144297761862 NA NA NA NA NA 0 281
17 7565097 7590856 TP53 0.00106032105047578 NA NA NA NA NA 0 486
17 27893070 27900175 TP53I13 0.000323888860413049 NA NA NA NA NA 0 135
17 27071002 27077974 TRAF4 0.000390908444695502 NA NA NA NA NA 0 224
17 16284112 16286059 UBB 0.000511145820873702 NA NA NA NA NA 0 300
17 4172554 4269923 UBE2G1 0.00107230345483531 NA NA NA NA NA 0 542
17 80332153 80333462 UTS2R 0.000773858675005655 NA NA NA NA NA 0 403
17 8062467 8066864 VAMP2 0.000408675650222535 NA NA NA NA NA 0 434
17 41166622 41177140 VAT1 0.00249064956365119 NA NA NA NA NA 0 199
17 40925454 40931617 VPS25 0.000537233616425257 NA NA NA NA NA 0 193
17 26691290 26700110 VTN 0.550653626573477 NA NA NA NA NA 0 243
17 73841780 73852588 WBP2 0.00194103773292885 NA NA NA NA NA 0 361
17 48912011 48919709 WFIKKN2 0.0975079488184388 NA NA NA NA NA 0 483
17 7191571 7197934 YBX2 0.00138263409721589 NA NA NA NA NA 0 536
17 1247566 1303672 YWHAE 0.00116476672957331 NA NA NA NA NA 0 702
17 11880756 11900827 ZNF18 0.000572267866307529 NA NA NA NA NA 0 576
17 38024417 38034149 ZPBP2 0.00011427777060054 NA NA NA NA NA 0 264
