chr p0 p1 gene R2 Zscore.classic p.classic beta_alt se_alt p_alt n_used_snp n_snp
15 41221538 41231237 DLL4 0.00595809710212482 NA NA NA NA NA 0 70
15 78556428 78574538 DNAJA4 0.00733154146684852 NA NA NA NA NA 0 187
15 41060067 41099675 DNAJC17 0.0134167327987907 NA NA NA NA NA 0 28
15 48623208 48635570 DUT 0.00479512352490753 NA NA NA NA NA 0 87
15 42190950 42264776 EHD4 0.00177219871827625 NA NA NA NA NA 0 150
15 44829255 44855227 EIF3J 0.00264734825722127 NA NA NA NA NA 0 59
15 34517200 34522357 EMC4 0.00187516625006737 NA NA NA NA NA 0 190
15 76507696 76603813 ETFA 0.00350815007386667 NA NA NA NA NA 0 97
15 80444832 80479288 FAH 0.109843730690276 NA NA NA NA NA 0 15
15 49715293 49780972 FGF7 0.0340644314683533 NA NA NA NA NA 0 16
15 91411822 91426688 FURIN 0.00218008921995536 NA NA NA NA NA 0 212
15 45653322 45694525 GATM 0.00382795394746931 NA NA NA NA NA 0 116
15 35043233 35047166 GJD2 0.00208985559208788 NA NA NA NA NA 0 223
15 69452923 69564556 GLCE 0.203172605869077 NA NA NA NA NA 0 15
15 33010175 33026870 GREM1 0.207867598960332 NA NA NA NA NA 0 19
15 83784320 83876770 HDGFRP3 0.0101342066497646 NA NA NA NA NA 0 49
15 63900817 64126141 HERC1 0.00312021057854672 NA NA NA NA NA 0 134
15 77712754 77777949 HMG20A 0.00157006539344153 NA NA NA NA NA 0 113
15 83509838 83654661 HOMER2 0.00622614309698346 NA NA NA NA NA 0 60
15 65619465 65670378 IGDCC3 0.00182423173318522 NA NA NA NA NA 0 18
15 65673802 65715410 IGDCC4 0.0692087147380126 NA NA NA NA NA 0 24
15 99192200 99507759 IGF1R 0.0362568790342548 NA NA NA NA NA 0 347
15 81451916 81605104 IL16 0.310505196282911 NA NA NA NA NA 0 15
15 74392652 74430881 ISLR2 0.0863366727966406 NA NA NA NA NA 0 17
15 41785591 41795747 ITPKA 0.00390601503841163 NA NA NA NA NA 0 101
15 40697686 40728146 IVD 0.0385969720662313 NA NA NA NA NA 0 15
15 79724858 79764632 KIAA1024 0.00282167745589707 NA NA NA NA NA 0 236
15 69706585 69740764 KIF23 0.00175391423830429 NA NA NA NA NA 0 22
15 66839517 66858317 LCTL 0.00325642954351878 NA NA NA NA NA 0 259
15 77905369 78113242 LINGO1 0.0222854445754764 NA NA NA NA NA 0 124
15 100255902 100273766 LYSMD4 0.00209029172923664 NA NA NA NA NA 0 262
15 66679155 66784650 MAP2K1 0.00902629750307283 NA NA NA NA NA 0 236
15 81239667 81282219 MESDC2 0.0147485050195411 NA NA NA NA NA 0 15
15 44096690 44117000 MFAP1 0.00387504705918496 NA NA NA NA NA 0 55
15 89441916 89456642 MFGE8 0.0801223651157194 NA NA NA NA NA 0 16
15 41913422 42062141 MGA 0.000638352358976941 NA NA NA NA NA 0 131
15 79102829 79190475 MORF4L1 0.00198184194212108 NA NA NA NA NA 0 211
15 80125927 80189721 MTHFS 0.329204442684853 NA NA NA NA NA 0 54
15 57884139 57977562 MYZAP 0.00269910179791001 NA NA NA NA NA 0 241
15 73344051 73597547 NEO1 0.109463534395442 NA NA NA NA NA 0 15
15 90808891 90816463 NGRN 0.00197141672728722 NA NA NA NA NA 0 169
15 85198360 85201794 NMB 0.0281092316557841 NA NA NA NA NA 0 15
15 45722777 45740959 NMES1 0.00292316860095667 NA NA NA NA NA 0 116
15 73852355 73926475 NPTN 0.00338697149739425 NA NA NA NA NA 0 151
15 76228310 76352136 NRG4 0.00678363126572255 NA NA NA NA NA 0 107
15 88418230 88799999 NTRK3 0.0787213495488087 NA NA NA NA NA 0 98
15 64657193 64679886 PAF 0.00155408035924093 NA NA NA NA NA 0 86
15 40509629 40569688 PAK6 0.000874961652528051 NA NA NA NA NA 0 168
15 65526798 65592956 PARP16 0.000963249683516161 NA NA NA NA NA 0 126
15 44038590 44065477 PDIA3 0.00657185458883062 NA NA NA NA NA 0 15
15 72491370 72524164 PKM2 0.00501536708192228 NA NA NA NA NA 0 26
15 75315896 75409803 PPCDC 0.000742403788776782 NA NA NA NA NA 0 84
15 64448011 64455404 PPIB 0.0032609086396443 NA NA NA NA NA 0 23
15 91509270 91538859 PRC1 0.00289448935167029 NA NA NA NA NA 0 260
15 78832747 78841604 PSMA4 0.00226279478467935 NA NA NA NA NA 0 195
15 77285700 77329673 PSTPIP1 0.00409878873569501 NA NA NA NA NA 0 49
15 75759462 75871630 PTPN9 0.00171252462387454 NA NA NA NA NA 0 38
15 66018392 66184329 RAB11A 0.00544685713434575 NA NA NA NA NA 0 159
15 55495164 55611311 RAB27A 0.0019351577282638 NA NA NA NA NA 0 170
15 40986972 41024354 RAD51 0.00597605745634472 NA NA NA NA NA 0 121
15 93586636 93632433 RGMA 0.0513302568140374 NA NA NA NA NA 0 434
15 89753100 89764982 RLBP1 0.00199976512256442 NA NA NA NA NA 0 272
15 41028082 41048049 RMDN3 0.000916197137423314 NA NA NA NA NA 0 114
15 41700606 41775761 RTF1 0.00202546523570167 NA NA NA NA NA 0 84
15 75249560 75313837 SCAMP5 0.000734019950923647 NA NA NA NA NA 0 87
15 51973550 52013223 SCG3 0.21161933632123 NA NA NA NA NA 0 64
15 32933877 32989299 SCG5 0.000926837986795513 NA NA NA NA NA 0 179
15 90703836 90772911 SEMA4B 0.00277010318670899 NA NA NA NA NA 0 181
15 74701630 74726808 SEMA7A 0.00834855082580505 NA NA NA NA NA 0 140
15 44069285 44094787 SERF2 0.000877525987980385 NA NA NA NA NA 0 51
15 84115980 84287495 SH3GL3 0.000651537516683517 NA NA NA NA NA 0 122
15 49115932 49255641 SHC4 0.000306624341890145 NA NA NA NA NA 0 114
15 50474393 50528592 SLC27A2 0.0036416632628084 NA NA NA NA NA 0 155
15 59171244 59225852 SLTM 0.00191060658591099 NA NA NA NA NA 0 187
15 67356101 67487533 SMAD3 0.00543482473279746 NA NA NA NA NA 0 244
15 75890424 75918810 SNUPN 0.0629749219298533 NA NA NA NA NA 0 18
15 64386322 64438289 SNX1 0.00180968415170848 NA NA NA NA NA 0 85
15 45315302 45369383 SORD 0.0572830150457671 NA NA NA NA NA 0 18
15 65255362 65282648 SPG21 0.00362559150690163 NA NA NA NA NA 0 128
15 41136216 41150405 SPINT1 0.02496626949 NA NA NA NA NA 0 15
15 38544527 38649450 SPRED1 0.00123395110818675 NA NA NA NA NA 0 207
15 40327940 40331389 SRP14 0.000765312549031967 NA NA NA NA NA 0 169
15 92937058 93011958 ST8SIA2 0.0029072252166871 NA NA NA NA NA 0 290
15 81601394 81616524 STARD5 0.0747415085770979 NA NA NA NA NA 0 46
15 74275547 74286963 STOML1 0.00120328967663965 NA NA NA NA NA 0 178
15 39873280 39891667 THBS1 0.00840690839972163 NA NA NA NA NA 0 170
15 29991571 30261068 TJP1 0.0014298735603133 NA NA NA NA NA 0 198
15 62682725 63136830 TLN2 0.00246887329118447 NA NA NA NA NA 0 244
15 38214140 38259925 TMCO5A 0.00272677075040663 NA NA NA NA NA 0 174
15 52043758 52108565 TMOD2 0.00147110962807376 NA NA NA NA NA 0 103
15 52121825 52239492 TMOD3 0.00196879876777131 NA NA NA NA NA 0 109
15 63334831 63364114 TPM1 0.00115345848440509 NA NA NA NA NA 0 263
15 41849873 41871536 TYRO3 0.0331456521308731 NA NA NA NA NA 0 24
15 25582381 25684128 UBE3A 0.00131385751878043 NA NA NA NA NA 0 317
15 75128457 75135687 ULK3 0.004923495548703 NA NA NA NA NA 0 85
15 91473410 91497323 UNC45A 0.0126740309774882 NA NA NA NA NA 0 17
15 50716577 50793280 USP8 0.0163271806938901 NA NA NA NA NA 0 17
15 101811022 101817705 VIMP 0.00286619039721593 NA NA NA NA NA 0 350
15 90895477 90909324 ZNF774 0.0029249159401155 NA NA NA NA NA 0 170
15 66797297 66842115 ZWILCH 0.00313003177202717 NA NA NA NA NA 0 257
